# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = zibglmm_prior_model2_model
# start_datetime = 2025-06-22 12:28:35 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpfaqpdQ/standata-102d7b5757fb.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpfaqpdQ/zibglmm_prior_model2-202506220928-3-79558f.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpfaqpdQ/zibglmm_prior_model2-profile-202506220928-3-05ccfe.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=zibglmm_prior_model2_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma_nu.1,sigma_nu.2,L_omega.1.1,L_omega.2.1,L_omega.1.2,L_omega.2.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.9.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,z.9.2,pi,L_Sigma.1.1,L_Sigma.2.1,L_Sigma.1.2,L_Sigma.2.2,nu.1.1,nu.2.1,nu.3.1,nu.4.1,nu.5.1,nu.6.1,nu.7.1,nu.8.1,nu.9.1,nu.1.2,nu.2.2,nu.3.2,nu.4.2,nu.5.2,nu.6.2,nu.7.2,nu.8.2,nu.9.2,C,p_control,p_treatment,RR,OR,RD,y_prior.1.1,y_prior.2.1,y_prior.3.1,y_prior.4.1,y_prior.5.1,y_prior.6.1,y_prior.7.1,y_prior.8.1,y_prior.9.1,y_prior.1.2,y_prior.2.2,y_prior.3.2,y_prior.4.2,y_prior.5.2,y_prior.6.2,y_prior.7.2,y_prior.8.2,y_prior.9.2
-16.3928,0.96328,0.183983,4,15,0,23.6767,-5.59435,14.4295,0.516789,0.234647,1,0.359495,0,0.933147,-0.753514,-1.77035,0.420306,0.532843,-2.0618,1.09429,-0.0648249,-1.17978,-0.810615,-0.691555,-1.7452,1.32625,-0.834816,0.568198,0.314038,-1.18205,0.10291,0.653254,0.0280932,0.516789,0.0843544,0,0.21896,-0.389408,-0.914898,0.21721,0.275367,-1.06552,0.565517,-0.0335008,-0.609697,-0.418917,-0.214985,-0.531466,0.32585,-0.137844,-0.0495094,0.16107,-0.264291,-0.0769863,0.0746579,0.588084,0.00471346,0.999999,212.158,3.40763e+08,0.995286,0,0,0,0,0,2,0,0,0,12,168,20,34,13,500,30,100,100
-16.8605,0.990267,0.183983,5,31,0,27.8683,5.65054,-15.178,0.192022,0.565948,1,-0.454975,0,0.890504,0.932498,1.77037,-0.433582,-0.488769,2.07594,-1.03351,0.00773735,1.10494,0.81327,0.753473,1.67688,-1.32341,0.863866,-0.575339,-0.152242,1.1747,-0.216577,-0.458254,0.976103,0.192022,-0.257492,0,0.503979,0.17906,0.339949,-0.0832572,-0.0938544,0.398626,-0.198457,0.00148574,0.212174,0.156166,0.139624,0.389259,-0.555326,0.561225,-0.824497,0.189395,0.590033,-0.393665,-0.440361,0.588084,0.99637,5.56656e-07,5.58684e-07,2.02809e-09,-0.996369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-12.4831,0.997906,0.183983,4,15,0,24.6815,6.56559,7.4042,0.905211,0.107141,1,0.188419,0,0.982089,-1.69114,-0.77545,1.02936,1.36906,-2.00779,1.17528,-0.599226,-0.535735,-0.446976,0.292857,-1.13614,0.031652,0.348402,0.174217,-0.17387,0.285868,0.787555,-0.967723,0.490758,0.905211,0.0201873,0,0.105222,-1.53084,-0.701947,0.931791,1.23929,-1.81748,1.06388,-0.542426,-0.484954,-0.404608,-0.00332465,-0.135201,0.0241105,0.0642971,-0.0222006,0.00543096,0.0179827,0.0720527,-0.110848,0.588084,0.996968,0.999383,1.00242,4.92334,0.00241451,0,0,0,30,0,502,0,99,96,0,0,0,34,0,500,0,100,100
-9.30848,0.99081,0.183983,5,31,0,20.9547,0.961826,-4.40327,0.304395,0.236603,1,-0.190392,0,0.981708,-0.721609,-1.51745,0.298406,0.523689,-1.70451,0.608741,-0.819474,-0.686129,-0.214388,0.378026,-1.15097,0.861744,-1.02516,0.173437,0.700813,0.498587,0.110579,-0.819283,0.574288,0.304395,-0.0450473,0,0.232275,-0.219654,-0.461904,0.0908333,0.159408,-0.518844,0.185298,-0.249443,-0.208854,-0.0652587,0.120312,-0.198985,0.186719,-0.261709,0.117069,0.135359,0.152724,0.0565931,-0.180641,0.588084,0.720466,0.0126016,0.0174909,0.00495169,-0.707865,10,0,58,0,0,0,0,69,0,0,0,0,0,0,0,0,2,0
-9.36491,0.968608,0.183983,4,15,0,22.7955,1.38105,-1.44421,0.504379,0.280776,1,-0.330263,0,0.943889,0.338099,-0.589389,-0.28685,0.51837,-1.29597,0.331246,-0.980167,-1.46454,0.245613,0.483954,-0.644979,1.66767,-0.0472716,0.421778,1.00634,0.817775,-1.18637,-0.206119,0.270118,0.504379,-0.0927299,0,0.265021,0.17053,-0.297275,-0.144681,0.261455,-0.65366,0.167074,-0.494376,-0.738685,0.123882,0.0969064,-0.116279,0.468567,-0.0605964,0.231955,0.235986,0.307619,-0.178606,-0.0774015,0.588084,0.789851,0.193892,0.24548,0.0639954,-0.595959,9,173,0,0,36,423,0,71,0,1,28,0,0,3,137,0,11,0
-11.7362,0.95193,0.183983,4,15,0,23.5989,1.52685,3.179,0.0441273,0.575586,1,0.215067,0,0.976599,0.343586,-0.748723,0.628845,-0.688638,-0.510504,-0.468167,0.483166,1.38487,-0.225313,0.0213932,-1.1208,-1.31948,0.399852,-1.2427,-0.998134,-1.47621,0.749637,1.0437,0.775043,0.0441273,0.12379,0,0.562117,0.0151615,-0.0330391,0.0277492,-0.0303878,-0.0225272,-0.020659,0.0213208,0.0611107,-0.00994245,0.054558,-0.722704,-0.663861,0.139517,-0.761741,-0.619022,-0.769994,0.592817,0.558789,0.588084,0.82147,0.953076,1.16021,4.41422,0.131606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-12.2743,0.980277,0.183983,5,31,0,25.6391,-0.551929,9.87261,0.868062,0.451548,1,-0.261503,0,0.965203,-0.153077,0.790218,0.403456,0.551826,-0.812378,0.346485,0.027541,-0.865777,0.213387,-0.357461,0.930668,0.970035,-0.104595,2.02429,0.576206,0.883952,-0.43255,-2.65078,0.260168,0.868062,-0.118081,0,0.435835,-0.13288,0.685958,0.350225,0.479019,-0.705194,0.300771,0.0239073,-0.751549,0.185233,-0.137718,0.312308,0.375135,-0.110746,0.978184,0.210217,0.382005,-0.0862885,-1.1805,0.588084,0.379522,0.999928,2.63471,22776.7,0.620407,5,124,0,13,5,209,13,21,43,12,168,0,34,13,500,30,100,100
-12.1231,0.99958,0.183983,5,31,0,20.6465,1.81156,9.54394,0.90948,0.513755,1,-0.36794,0,0.92985,0.0366947,0.15924,0.377923,0.985073,-0.392821,0.082504,0.751556,-0.978249,0.354863,-0.285191,0.814658,1.20228,-0.487726,1.47734,0.371251,0.998676,-0.0145209,-2.75573,0.255732,0.90948,-0.189031,0,0.477715,0.0333731,0.144826,0.343714,0.895904,-0.357263,0.0750358,0.683525,-0.889698,0.322741,-0.143177,0.359073,0.502909,-0.419203,0.780004,0.161756,0.335015,0.177983,-1.38353,0.588084,0.831658,0.999892,1.20229,1879.27,0.168234,10,0,75,27,37,432,26,75,90,12,0,20,34,13,500,30,100,100
-10.2895,1,0.183983,5,31,0,18.5068,-3.88692,-11.3003,0.551114,0.474808,1,-0.306149,0,0.951984,0.779981,-0.200001,-0.62368,-1.06347,-0.297103,-0.341004,-0.506057,0.214203,0.51348,0.32751,-0.0278203,-0.907121,1.39293,-1.78768,-0.373135,-0.348455,-0.677974,1.7901,0.817101,0.551114,-0.145362,0,0.45201,0.429859,-0.110223,-0.343719,-0.586095,-0.163738,-0.187932,-0.278895,0.11805,0.282986,0.0346581,0.0164975,-0.319368,0.784205,-0.764859,-0.119091,-0.0839434,-0.337588,0.734501,0.588084,0.0241844,1.87566e-05,0.000775566,0.000756824,-0.0241656,0,6,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
-13.5858,0.983678,0.183983,5,31,0,20.3348,7.62706,9.54209,0.562006,0.0626099,1,0.529594,0,0.848251,-0.700699,0.362548,0.946838,0.982632,-0.448222,0.360285,1.05658,0.351386,-1.30501,-0.762951,1.04935,0.802548,-0.934493,1.57645,0.426723,0.311383,1.08315,-1.14118,0.0920672,0.562006,0.0331579,0,0.053109,-0.393797,0.203754,0.532129,0.552245,-0.251903,0.202482,0.593805,0.197481,-0.733426,-0.0637532,0.0677511,0.0740177,-0.017048,0.0688616,0.0346091,0.0515713,0.0691761,-0.103879,0.588084,0.999284,0.999928,1.00064,9.91303,0.000643296,12,224,80,30,51,502,30,101,97,12,168,20,34,13,500,30,100,100
-18.226,0.982017,0.183983,4,15,0,29.2273,8.48322,-8.65806,0.579474,1.18172,1,-0.721907,0,0.69199,0.250583,0.312348,1.51606,1.17736,-0.591794,1.49655,0.061247,-1.12547,-0.997672,0.50974,1.15409,-0.658872,-1.7811,-0.725566,1.68408,0.13677,2.6567,0.0838765,0.473429,0.579474,-0.853092,0,0.817738,0.145206,0.180997,0.878515,0.682249,-0.342929,0.867214,0.035491,-0.652182,-0.578125,0.203064,0.677283,-1.83212,-2.46087,-0.0884688,0.100438,0.0595926,3.13262,0.919695,0.588084,0.999674,0.000816404,0.00081667,2.66056e-07,-0.998858,12,0,80,30,0,502,30,101,98,0,0,0,0,0,0,0,0,0
-16.6326,0.998776,0.183983,4,15,0,30.1495,8.25111,-7.95859,0.410233,0.997986,1,-0.773447,0,0.633861,0.212855,-0.121223,1.45326,1.02992,-0.436596,1.39143,0.132037,-1.2526,-1.02267,0.299711,1.1697,-0.774924,-1.7089,-0.768263,1.58216,0.505279,2.30642,0.166705,0.348042,0.410233,-0.771889,0,0.632584,0.08732,-0.0497296,0.596174,0.422509,-0.179106,0.57081,0.0541661,-0.51386,-0.419532,0.0252924,0.833501,-1.61196,-1.87601,-0.148987,-0.0731827,0.217713,2.42587,0.89484,0.588084,0.999672,0.00104386,0.0010442,3.43261e-07,-0.998628,0,0,80,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0
-16.0789,0.927845,0.183983,5,31,0,32.3517,-4.54582,-0.185672,1.19469,0.830906,1,-0.298628,0,0.95437,0.841176,-0.0603041,1.21884,1.64011,0.351327,0.436899,0.438338,-0.608293,-0.218184,-0.568951,1.0478,-1.37438,-1.67607,0.369954,1.50342,-0.101172,1.82704,1.03947,0.0294811,1.19469,-0.248131,0,0.792991,1.00495,-0.072045,1.45614,1.95943,0.419728,0.521961,0.52368,-0.726724,-0.260663,-0.659896,0.845863,-1.3923,-1.73607,0.206195,1.08379,-0.188993,1.59976,0.878429,0.588084,0.0236706,0.458391,19.3654,34.909,0.434721,0,1,3,4,1,11,0,1,0,4,110,0,5,9,353,12,76,70
-16.4318,0.99983,0.183983,5,31,0,27.5369,-3.88443,11.6895,0.304809,0.688207,1,-0.684377,0,0.729128,0.665994,-1.77834,0.437723,1.41009,0.615971,0.696016,0.537001,-1.04659,1.80804,0.163713,1.567,-1.18724,-1.4471,0.064663,0.889706,-0.518897,1.97563,0.240401,0.17313,0.304809,-0.470993,0,0.501791,0.203001,-0.542055,0.133422,0.429808,0.187754,0.212152,0.163683,-0.319011,0.551107,-0.231529,1.62389,-0.801911,-1.39028,-0.257671,0.118628,-0.513301,1.48429,-0.730944,0.588084,0.0213841,0.99998,46.7628,2.32489e+06,0.978596,0,0,0,2,1,19,1,2,0,12,0,0,34,13,500,30,100,0
-14.5049,0.996597,0.183983,4,15,0,27.261,-0.883145,6.89353,0.996184,0.549506,1,-0.746185,0,0.665739,0.299859,-1.01786,0.617013,0.136999,0.723282,0.464242,-0.0169977,-0.800998,1.14199,1.1188,1.73178,-1.34509,-2.11483,0.482249,1.2331,-0.638896,1.2369,0.305994,0.296563,0.996184,-0.410033,0,0.365828,0.298715,-1.01397,0.614658,0.136476,0.720522,0.46247,-0.0169329,-0.797942,1.13763,0.286337,1.05089,-0.745067,-0.829839,-0.120149,0.260748,-0.226756,0.780927,-0.356311,0.588084,0.31821,0.998585,3.13813,1512.53,0.680375,5,33,36,12,0,192,11,19,54,12,168,20,34,0,499,30,100,100
-19.0551,0.988739,0.183983,5,31,0,29.4539,5.03738,-16.6312,0.16195,0.466113,1,0.616038,0,0.787716,1.54446,1.04465,0.829162,-2.00149,-1.94709,0.150624,0.200533,0.022314,-1.20827,-0.156046,-0.140746,-0.2236,1.68885,0.305469,-1.50285,-0.0730378,1.44313,-1.35643,0.0295727,0.16195,0.287144,0,0.367165,0.250125,0.169182,0.134282,-0.324141,-0.315331,0.0243934,0.0324762,0.00361374,-0.195679,0.386188,0.248289,0.15599,0.0453726,-0.446937,-0.508545,0.0307647,0.536275,-0.844981,0.588084,0.993404,1.0817e-07,1.08888e-07,7.18212e-10,-0.993404,12,223,79,29,50,500,30,100,96,0,0,0,0,0,0,0,0,0
-13.8389,0.999647,0.183983,5,31,0,28.6148,2.60019,-13.1355,0.294891,0.452768,1,0.50694,0,0.861982,1.21853,-0.94097,-0.534728,-1.60168,0.670703,0.465803,-0.29307,-1.16701,-0.59267,-1.22504,-0.241841,0.0569824,0.654137,0.899995,-1.18964,-0.0645439,0.950919,-0.878191,0.0131335,0.294891,0.229526,0,0.390278,0.359335,-0.277484,-0.157687,-0.472322,0.197784,0.137361,-0.0864237,-0.344141,-0.174773,-0.198422,-0.310362,-0.100495,-0.112333,0.505192,-0.357377,-0.0924572,0.103264,-0.478772,0.588084,0.928372,3.07179e-06,3.30879e-06,2.37003e-07,-0.928369,12,206,76,28,48,462,30,94,90,0,0,0,0,0,0,0,0,0
-18.0266,0.976429,0.183983,5,31,0,29.014,14.4578,17.4965,0.252462,0.126756,1,0.433295,0,0.901252,-0.191585,-0.118998,-0.628259,-0.723728,-1.19992,-0.746585,-0.742261,1.3543,0.878791,0.677495,0.705913,-0.636818,1.7231,1.08996,0.0510233,-1.44769,1.11036,2.37395,0.911191,0.252462,0.0549229,0,0.114239,-0.0483678,-0.0300424,-0.158612,-0.182714,-0.302933,-0.188484,-0.187393,0.34191,0.221861,0.0668742,0.0741074,-0.107256,0.157096,0.0586139,-0.0351757,-0.20615,0.201229,0.319465,0.588084,0.999999,1,1,23.2677,5.88927e-07,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,100,0
-17.1239,0.999539,0.183983,5,31,0,30.7963,-9.05965,-3.59702,0.224297,0.13452,1,-0.330511,0,0.943802,0.98551,-0.0538786,-0.369579,0.260061,0.953771,0.82998,1.58859,-1.56443,-1.58935,-1.00506,-0.500892,-0.18796,-0.270307,-1.32513,-0.682988,0.847301,-1.6017,-2.75363,0.208897,0.224297,-0.0444604,0,0.126961,0.221047,-0.0120848,-0.0828956,0.0583309,0.213928,0.186162,0.356317,-0.350896,-0.356486,-0.17142,-0.061198,-0.00743186,-0.0458808,-0.210644,-0.123614,0.0369445,-0.133798,-0.27894,0.588084,0.000125655,0.0269668,214.61,220.53,0.0268411,0,0,0,0,0,0,0,0,0,0,2,0,3,0,6,0,2,2
-19.2247,0.984262,0.183983,5,31,0,35.4692,8.40171,-1.72851,0.028269,0.910866,1,0.719572,0,0.694418,-1.457,0.0469737,-0.0557511,-1.28396,-1.28568,-0.71424,-1.25062,1.31018,1.33756,1.28995,0.231489,-0.236064,0.466006,0.563091,1.17218,-0.591291,1.90351,2.27811,0.687109,0.028269,0.655434,0,0.632521,-0.0411879,0.0013279,-0.00157603,-0.0362964,-0.036345,-0.0201909,-0.0353539,0.0370374,0.0378115,-0.139048,0.17721,-0.185856,-0.546795,-0.486513,0.27329,-1.1937,2.06275,2.31763,0.588084,0.999775,0.178921,0.178961,4.89738e-05,-0.820854,0,0,80,30,51,0,0,0,98,0,0,2,2,0,0,0,0,67
-19.2743,0.996402,0.183983,5,31,0,31.7491,4.01961,-7.50296,0.0150247,0.341239,1,-0.508495,0,0.861065,-1.06293,-1.24954,0.482716,-1.19011,-0.934036,-1.64131,1.0326,1.61262,1.21399,0.853298,0.244888,-0.282747,0.298861,0.884198,-0.0474086,-1.97552,2.44415,0.404021,0.215014,0.0150247,-0.173518,0,0.293829,-0.0159702,-0.0187739,0.00725266,-0.017881,-0.0140336,-0.0246602,0.0155145,0.0242291,0.0182398,0.435162,0.288773,-0.166839,0.294319,0.421876,0.270868,-0.75964,0.438344,-0.0919363,0.588084,0.982354,0.000638152,0.000649615,1.14703e-05,-0.981716,11,218,0,29,49,495,29,96,95,0,0,0,0,0,0,0,0,0
-13.2621,0.999962,0.183983,4,15,0,27.7997,-5.64409,-3.81815,0.0352799,0.433647,1,-0.294484,0,0.955656,0.226144,-0.234555,0.381564,-0.616371,-2.32826,0.0559484,0.415728,-0.600908,-0.261106,-0.602521,0.939246,-0.0764302,0.0467642,0.503622,0.437487,-1.72557,-1.85435,0.249204,0.118489,0.0352799,-0.127702,0,0.414418,0.00797835,-0.00827508,0.0134615,-0.0217455,-0.0821408,0.00197385,0.0146668,-0.0212,-0.00921178,-0.278575,0.419194,-0.0804006,0.0980919,0.506034,0.174158,-0.768197,-0.69174,0.136619,0.588084,0.00353015,0.0241333,6.83633,6.98066,0.0206031,1,0,2,0,0,1,0,1,0,1,5,1,0,1,10,1,3,0
-13.4132,0.980853,0.183983,4,31,0,27.2024,6.42191,-0.887042,0.135076,0.237638,1,0.220108,0,0.975475,-0.423464,0.0678179,-0.866433,1.42602,-2.23304,-1.94662,0.674032,-0.571643,-1.00724,-0.0645508,1.4968,0.981489,-0.809129,0.475072,-0.243092,0.138316,-1.1504,0.0200615,0.509884,0.135076,0.052306,0,0.23181,-0.0572,0.00916059,-0.117035,0.192621,-0.301631,-0.262943,0.0910458,-0.0772155,-0.136054,-0.0371133,0.350521,0.182199,-0.112975,-0.00667537,-0.158171,0.067319,-0.296574,-0.048034,0.588084,0.998344,0.293488,0.293975,0.000689017,-0.704856,12,224,0,30,51,0,30,101,0,3,64,0,7,3,0,14,22,0
-12.4306,0.997724,0.183983,5,31,0,23.016,-11.0646,5.73659,0.125088,0.148553,1,-0.0961719,0,0.995365,0.753979,-0.223491,-0.152812,0.752834,-0.0265028,-0.12785,1.85814,0.695655,-1.21647,-1.26018,1.02736,0.947524,-1.56677,-1.35617,0.398908,0.304242,0.402415,0.441396,0.588043,0.125088,-0.0142867,0,0.147865,0.0943138,-0.0279561,-0.019115,0.0941705,-0.00331518,-0.0159926,0.232431,0.0870181,-0.152166,-0.197108,0.155104,0.142289,-0.242426,-0.200151,0.060811,0.01844,0.0495645,0.0826462,0.588084,1.61301e-05,0.996714,61792.2,1.88049e+07,0.996698,0,0,0,0,0,0,0,0,0,0,0,20,0,0,498,0,0,0
