# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = zibglmm_model2_model
# start_datetime = 2025-06-22 12:28:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpfaqpdQ/standata-102d74253462.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpfaqpdQ/zibglmm_model2-202506220928-4-4f5562.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpfaqpdQ/zibglmm_model2-profile-202506220928-4-2d3d82.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=zibglmm_model2_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma_nu.1,sigma_nu.2,L_omega.1.1,L_omega.2.1,L_omega.1.2,L_omega.2.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.9.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,z.9.2,pi,L_Sigma.1.1,L_Sigma.2.1,L_Sigma.1.2,L_Sigma.2.2,nu.1.1,nu.2.1,nu.3.1,nu.4.1,nu.5.1,nu.6.1,nu.7.1,nu.8.1,nu.9.1,nu.1.2,nu.2.2,nu.3.2,nu.4.2,nu.5.2,nu.6.2,nu.7.2,nu.8.2,nu.9.2,C,p_control,p_treatment,RR,OR,RD,y_rep.1.1,y_rep.2.1,y_rep.3.1,y_rep.4.1,y_rep.5.1,y_rep.6.1,y_rep.7.1,y_rep.8.1,y_rep.9.1,y_rep.1.2,y_rep.2.2,y_rep.3.2,y_rep.4.2,y_rep.5.2,y_rep.6.2,y_rep.7.2,y_rep.8.2,y_rep.9.2
-33.4054,0.969244,0.149182,5,31,0,46.0417,-2.38101,-2.73522,0.129852,0.338444,1,0.0193172,0,0.999813,-0.85344,0.816632,1.99659,0.000455394,0.478984,0.647407,-1.21469,0.578176,-0.712508,-1.63465,0.712316,1.6305,2.24744,-0.697181,1.35765,0.0712069,-0.436196,-2.60011,0.859186,0.129852,0.00653777,0,0.338381,-0.110821,0.106041,0.259261,5.91339e-05,0.0621971,0.0840672,-0.157731,0.0750774,-0.0925208,-0.558713,0.246373,0.564784,0.760493,-0.232781,0.463635,0.0161536,-0.14382,-0.884486,0.588084,0.0851692,0.0640077,0.751535,0.734544,-0.0211615,0,0,2,0,0,36,0,0,0,0,0,2,0,0,49,0,0,0
-37.2179,0.984228,0.149182,5,31,0,50.0057,-3.99566,-4.16922,0.386383,0.156395,1,0.242299,0,0.970202,0.515675,-0.906551,-2.68266,-0.773439,1.47079,-0.122973,2.0396,-0.355488,0.581074,1.31279,-0.678626,-1.39273,-2.76355,0.271751,-1.6221,0.402523,1.35401,-1.25067,0.881546,0.386383,0.0378944,0,0.151735,0.199248,-0.350276,-1.03653,-0.298844,0.56829,-0.0475147,0.788068,-0.137354,0.224517,0.218737,-0.137325,-0.312984,-0.448636,0.096969,-0.25079,0.138366,0.19198,-0.167751,0.588084,0.0199116,0.0154938,0.778131,0.774639,-0.00441776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-31.1685,0.973485,0.149182,5,31,0,49.6938,-3.83855,-2.87013,0.203868,0.0529212,1,-0.471594,0,0.881816,1.30092,-0.260626,-1.83639,0.242197,0.751715,-0.819042,-2.05253,0.422915,0.0516965,-0.460427,-0.201807,1.18547,0.900804,0.274693,-0.717108,-0.218368,1.09052,0.666138,0.704784,0.203868,-0.0249574,0,0.0466668,0.265216,-0.0531333,-0.374382,0.0493762,0.153251,-0.166977,-0.418445,0.0862189,0.0105393,-0.0539542,-0.00291314,0.101154,0.035993,-0.00594178,-0.013024,0.0410352,0.0403361,0.0297963,0.588084,0.0216416,0.0537205,2.48228,2.56643,0.0320789,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,6,0
-28.7379,0.995395,0.149182,5,31,0,42.2008,-3.673,-4.03463,0.193049,0.0872013,1,0.510803,0,0.859698,-1.92352,-0.170588,1.10872,-0.806979,0.875143,0.383568,1.60995,-0.427544,0.0401959,-0.330035,0.844422,-0.197348,-0.361643,0.53037,0.713247,0.663211,-0.842788,0.0399024,0.937246,0.193049,0.0445427,0,0.0749667,-0.371333,-0.0329318,0.214038,-0.155786,0.168945,0.0740474,0.3108,-0.082537,0.00775977,-0.11042,0.0557051,0.034591,-0.0630562,0.0787413,0.070555,0.12143,-0.082225,0.00478179,0.588084,0.0253437,0.0174753,0.689534,0.684012,-0.00786836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-29.2815,0.997852,0.149182,5,31,0,40.3432,-2.89314,-2.41866,0.540732,0.345614,1,0.163896,0,0.986478,1.96262,0.140279,-1.12315,0.593962,2.02696,-0.390407,-1.82668,0.46732,-1.51103,-0.0162057,-0.876571,0.176325,0.582159,0.000517152,-0.696798,-0.70833,0.900912,-0.852151,0.689178,0.540732,0.0566448,0,0.340941,1.06125,0.0758533,-0.607322,0.321174,1.09604,-0.211105,-0.987745,0.252695,-0.817062,0.105647,-0.290913,-0.00350389,0.232126,0.114993,-0.259681,-0.34497,0.333629,-0.376125,0.588084,0.0596871,0.0854733,1.43202,1.4724,0.0257861,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
-29.0605,0.95586,0.149182,5,31,0,43.4873,-2.96636,-3.22447,0.146649,0.16343,1,0.655407,0,0.755276,-1.34235,0.680934,-0.959561,-0.377412,-1.6892,-0.816864,1.62875,-0.0299057,-0.651697,0.804222,0.770272,0.522748,-0.00305422,0.451499,-0.598067,1.49601,0.114986,-0.792785,0.938408,0.146649,0.107113,0,0.123434,-0.196854,0.0998582,-0.140718,-0.055347,-0.24772,-0.119792,0.238853,-0.00438564,-0.0955706,-0.0445146,0.168015,-0.0382563,-0.0408027,-0.125205,-0.161319,0.359118,0.01099,-0.167662,0.588084,0.0494822,0.0388029,0.78418,0.775467,-0.0106793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-26.8079,0.994876,0.149182,5,31,0,39.0795,-3.12186,-3.88443,0.2541,0.305889,1,-0.570663,0,0.821184,0.946121,0.144621,1.04902,0.862939,1.83141,-0.31608,-1.47579,-0.123584,-0.567134,-0.837062,-1.06902,-0.654912,0.210779,0.855708,-0.501997,-1.42217,-0.146621,0.433697,0.741513,0.2541,-0.17456,0,0.251191,0.240409,0.0367481,0.266556,0.219273,0.465363,-0.080316,-0.374998,-0.0314026,-0.144109,-0.375417,-0.293773,-0.347625,-0.0976884,-0.104745,-0.0709224,-0.0996237,-0.0152573,0.20794,0.588084,0.0436227,0.0213931,0.490412,0.479272,-0.0222296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-28.8331,0.991539,0.149182,5,31,0,37.9652,-2.70551,-2.4175,0.132841,0.727545,1,0.559268,0,0.828987,-1.1491,-1.06978,-0.222292,-1.2173,1.02854,-0.525742,1.10129,-0.0510072,-1.27347,1.15316,-0.021469,1.00764,0.712462,0.618964,1.85029,1.81518,-0.699856,-1.57336,0.930745,0.132841,0.406893,0,0.603126,-0.152647,-0.142111,-0.0295295,-0.161707,0.136632,-0.06984,0.146296,-0.00677584,-0.169168,0.227939,-0.448236,0.517283,-0.0656067,0.791818,0.902039,1.54289,-0.442855,-1.4671,0.588084,0.0631335,0.0977387,1.54813,1.6075,0.0346052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-26.3958,1,0.149182,5,31,0,38.4093,-3.34134,-4.23367,0.0597788,0.611613,1,-0.175237,0,0.984526,-0.8049,-0.90224,-0.977873,1.32667,0.125886,1.43242,0.110361,0.190374,-0.262196,-1.26452,0.910359,0.294111,-0.426836,1.70086,0.136843,-0.174498,-0.487506,1.1753,0.887823,0.0597788,-0.107177,0,0.602149,-0.0481159,-0.0539348,-0.058456,0.0793069,0.00752531,0.0856285,0.00659725,0.0113803,-0.0156738,-0.675165,0.644871,0.281905,-0.399208,1.01068,-0.0711233,-0.116902,-0.313955,0.735808,0.588084,0.0342482,0.0182744,0.533588,0.524906,-0.0159738,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-24.1646,0.969205,0.149182,5,31,0,39.6807,-3.57952,-3.10766,0.321363,0.56205,1,-0.0255801,0,0.999673,0.994046,1.22857,0.305397,-0.520855,0.0682146,-1.54866,-0.726642,-0.302161,1.07527,1.54475,-0.739241,0.558269,-0.396323,0.30257,0.129572,0.211785,0.514119,-0.284279,0.772214,0.321363,-0.0143773,0,0.561866,0.319449,0.394817,0.0981433,-0.167384,0.0219216,-0.497683,-0.233516,-0.0971034,0.345552,0.853654,-0.433018,0.309282,-0.215192,0.169023,0.0950675,0.129442,0.293211,-0.175186,0.588084,0.0288252,0.0497056,1.72438,1.76227,0.0208804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-23.1518,0.997877,0.149182,5,31,0,31.1323,-2.55214,-3.84539,0.412598,0.939559,1,0.0865745,0,0.996245,0.393357,0.586874,-0.116646,0.854691,0.942059,0.797164,0.462596,0.641527,-1.33951,-1.55999,-0.080643,-0.860163,0.340992,1.56301,-0.252323,-1.10651,-0.651882,-0.352778,0.895622,0.412598,0.0813418,0,0.936031,0.162298,0.242143,-0.0481278,0.352644,0.388691,0.328908,0.190866,0.264693,-0.552679,-1.4282,-0.027747,-0.814627,0.388702,1.53966,-0.171339,-0.998096,-0.557998,-0.43917,0.588084,0.0772599,0.0333824,0.432079,0.412465,-0.0438776,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
-25.065,0.939791,0.149182,5,31,0,35.3734,-3.05852,-3.08028,0.39051,0.259207,1,0.110268,0,0.993902,-0.30033,-0.748425,0.315681,-1.01915,-0.645302,-1.05822,-0.468413,-0.955403,0.620194,1.5419,0.21054,0.681306,-0.414145,-0.921105,0.409007,1.01819,0.800913,-0.301624,0.782069,0.39051,0.0285823,0,0.257626,-0.117282,-0.292267,0.123276,-0.397987,-0.251997,-0.413244,-0.18292,-0.373094,0.242192,0.388649,0.032849,0.184545,-0.135824,-0.255745,0.0751246,0.248924,0.179029,-0.0599797,0.588084,0.0482953,0.0454295,0.94066,0.937836,-0.00286585,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-23.6638,0.990984,0.149182,5,31,0,33.5099,-3.18319,-3.46668,0.466961,0.701304,1,0.500858,0,0.86553,-0.543246,-0.402927,-0.414487,-1.34987,0.453469,-1.7111,0.954513,-0.350032,-0.734524,0.325844,-0.340247,-1.07055,0.964657,0.154241,1.54497,-0.491151,0.154331,-0.259286,0.822468,0.466961,0.351254,0,0.606999,-0.253675,-0.188151,-0.193549,-0.630338,0.211752,-0.799018,0.44572,-0.163451,-0.342994,0.00696969,-0.348059,-0.795413,0.111399,0.252907,0.336764,0.0371478,-0.0292713,-0.41539,0.588084,0.0443809,0.0389848,0.878415,0.873482,-0.00539607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-27.273,0.958678,0.149182,5,31,0,39.569,-3.26367,-2.95774,0.394119,1.27502,1,0.687613,0,0.726077,0.545899,-0.518186,-0.417477,-1.25065,0.600524,-1.8132,0.531169,-1.12505,-1.32636,0.648742,-0.168168,-0.80186,1.56219,-0.330375,1.11091,-0.973791,-0.478967,0.247043,0.84848,0.394119,0.876718,0,0.92576,0.215149,-0.204227,-0.164535,-0.492904,0.236678,-0.714618,0.209344,-0.443403,-0.522743,1.07918,-0.609986,-1.10834,0.349749,0.220642,-0.561232,-0.435811,-1.42976,-0.93414,0.588084,0.0399487,0.0857708,2.14702,2.25464,0.0458221,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0
-31.8511,0.991401,0.149182,5,31,0,38.5293,-3.11658,-3.31782,0.491363,0.0243682,1,-0.665177,0,0.746686,-1.17026,0.550521,0.561489,1.20241,-0.190623,1.98303,-0.4012,1.45438,-1.74831,-0.624184,-0.10022,0.680232,-1.92648,0.601642,-1.15313,0.579118,0.56276,-0.641738,0.839991,0.491363,-0.0162092,0,0.0181954,-0.575021,0.270506,0.275895,0.590818,-0.093665,0.974389,-0.197135,0.714628,-0.859056,0.00761161,-0.010747,0.00327584,-0.0545431,0.0140369,-0.053125,0.0170404,-0.0133346,0.016662,0.588084,0.0476939,0.0349764,0.733352,0.723687,-0.0127175,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
-26.3225,0.997357,0.149182,5,31,0,38.0133,-2.3226,-3.19079,0.33923,0.0601163,1,-0.484676,0,0.874694,0.786662,0.693978,0.300506,-0.884927,-0.466726,1.35684,0.141729,-0.4703,-0.142904,0.711274,-0.161842,0.43353,-0.784451,0.426769,-0.776091,0.975212,0.288908,0.636796,0.92299,0.33923,-0.029137,0,0.0525834,0.266859,0.235418,0.101941,-0.300194,-0.158327,0.46028,0.0480786,-0.15954,-0.0484772,0.0144802,-0.0287306,0.0140406,-0.015465,0.0360399,-0.0803436,0.0471504,0.0288949,0.0376487,0.588084,0.092985,0.0395894,0.425762,0.402091,-0.0533955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-25.3022,0.992748,0.149182,5,31,0,37.9414,-4.14509,-3.49622,1.20978,0.870395,1,0.452489,0,0.89177,-1.123,-0.87007,-0.0552085,0.937343,1.958,-0.929056,-0.71809,0.0315251,0.745973,-0.840338,0.65671,-0.526681,0.1382,0.423162,0.0671779,-1.05412,0.0607545,-1.02939,0.770231,1.20978,0.393844,0,0.776193,-1.35858,-1.0526,-0.0667903,1.13398,2.36876,-1.12396,-0.868732,0.0381385,0.902465,-1.09455,0.167062,-0.430549,0.476436,1.0996,-0.31376,-1.10102,0.0595732,-0.505207,0.588084,0.0330054,0.0426068,1.2909,1.30385,0.0096014,0,3,0,0,3,0,0,0,0,0,5,0,0,2,0,0,0,0
-27.2526,1,0.149182,5,31,0,35.7296,-3.27431,-4.10882,0.15642,0.273947,1,0.0866682,0,0.996237,0.62356,-1.00239,0.720527,1.72449,-0.300647,0.194357,-0.802866,1.60755,0.644707,0.317427,-1.25242,-0.481692,1.29703,1.137,-0.374767,-0.779453,0.57605,0.423299,0.767467,0.15642,0.0237425,0,0.272916,0.0975372,-0.156794,0.112705,0.269745,-0.0470272,0.0304013,-0.125584,0.251452,0.100845,0.101436,-0.365605,-0.114354,0.394922,0.303167,-0.0976653,-0.231787,0.19538,0.130832,0.588084,0.0369497,0.0170147,0.460482,0.451144,-0.019935,1,6,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0
-37.7894,0.953477,0.149182,4,31,0,50.3262,-3.85159,-3.21415,0.379047,1.09121,1,0.584572,0,0.811342,1.12802,0.366516,-0.141542,3.25049,0.909722,1.19906,1.10588,-0.92293,-0.0650491,0.871236,0.428468,-1.85353,-0.400588,0.585961,-1.03197,1.54819,-1.92981,-1.38711,0.977397,0.379047,0.63789,0,0.885342,0.427572,0.138927,-0.053651,1.23209,0.344827,0.454499,0.419179,-0.349834,-0.0246567,1.49089,0.613138,-1.7313,1.7188,1.09908,-0.148783,2.0761,-2.29727,-1.26957,0.588084,0.022769,0.0626749,2.75264,2.86983,0.0399059,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
-36.2041,0.991629,0.149182,5,31,0,50.6791,-3.09975,-4.02766,0.171917,1.18948,1,-0.30139,0,0.953501,-0.559503,-0.458729,0.161215,-3.43324,1.20585,-0.823488,-0.744333,0.429017,0.269859,-0.564064,-0.0762803,1.71753,0.104246,1.69255,0.998022,-0.78203,1.89366,1.22153,0.644979,0.171917,-0.358496,0,1.13417,-0.0961881,-0.0788633,0.0277157,-0.590233,0.207307,-0.141572,-0.127964,0.0737555,0.0463933,-0.439164,0.0779378,1.89017,1.34904,1.48734,1.42714,-0.620114,1.99393,1.28867,0.588084,0.0437708,0.0355594,0.812399,0.805482,-0.00821146,0,0,0,0,3,20,1,0,7,0,0,0,0,2,39,1,0,8
-40.5028,0.999214,0.149182,5,31,0,56.8206,-4.67262,-2.94813,0.071339,0.322785,1,0.102615,0,0.994721,-1.29604,0.0473048,-0.685273,3.03303,1.20754,0.451563,0.581837,-0.659428,1.66343,0.238263,-0.482327,-2.37505,-0.127996,0.560477,-0.674271,2.10897,-1.07376,-1.54451,0.938895,0.071339,0.0331226,0,0.321081,-0.0924584,0.00337468,-0.0488867,0.216373,0.0861449,0.0322141,0.0415077,-0.0470429,0.118667,0.0335735,-0.153299,-0.785284,0.0593648,0.219956,-0.201539,0.696424,-0.366607,-0.440817,0.588084,0.00929893,0.0523314,5.62768,5.88322,0.0430324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-33.7405,0.995993,0.149182,5,31,0,51.7797,-2.95699,-3.76993,0.0322263,0.155997,1,-0.0853203,0,0.996354,2.10895,-1.18783,-0.255979,-1.37449,0.72005,-0.0286423,-0.970942,-1.39044,-1.82668,0.583061,0.657289,1.40363,-1.33574,0.623707,0.751998,-1.42461,-0.564178,-1.13352,0.697578,0.0322263,-0.0133097,0,0.155429,0.0679637,-0.0382796,-0.00824927,-0.0442949,0.0232046,-0.000923034,-0.0312899,-0.0448087,-0.0588673,0.0625547,0.117971,0.221571,-0.189318,0.0873582,0.117263,-0.208502,-0.0691831,-0.151869,0.588084,0.0494319,0.0228842,0.462943,0.450365,-0.0265478,0,0,4,0,0,0,0,3,5,0,0,1,1,0,0,0,2,2
-30.3153,0.995467,0.149182,5,31,0,47.1164,-3.66335,-3.08819,0.6827,0.259838,1,0.168684,0,0.98567,-1.30666,1.08077,0.243345,1.85256,0.410103,0.749369,0.198556,0.194174,-0.36914,-0.389916,-0.985952,-1.91627,1.04036,-0.0805837,-0.817389,1.27771,0.49366,-2.00606,0.963168,0.6827,0.0438307,0,0.256115,-0.892055,0.737839,0.166131,1.26474,0.279977,0.511594,0.135554,0.132562,-0.252012,-0.157135,-0.205146,-0.480119,0.347651,-0.00266358,-0.1765,0.335942,0.134944,-0.529962,0.588084,0.0323082,0.0450985,1.39589,1.41458,0.0127903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-32.2346,0.997292,0.149182,5,31,0,40.9209,-2.57816,-2.95388,0.159775,0.497774,1,0.507211,0,0.861822,1.47575,-1.07459,-0.234738,-1.922,0.0307579,-0.856413,-0.310694,-0.214146,-2.59181,0.338303,0.976679,2.08527,-1.12688,1.3106,1.01213,-1.18733,-0.62781,-0.69313,0.647787,0.159775,0.252476,0,0.428993,0.235788,-0.171692,-0.0375052,-0.307088,0.00491434,-0.136833,-0.0496412,-0.0342152,-0.414106,0.517722,0.14768,0.835297,-0.968683,0.570002,0.217974,-0.5878,-0.323393,-0.951717,0.588084,0.0713025,0.0554666,0.777905,0.764863,-0.0158359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
