# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = zibglmm_model1_model
# start_datetime = 2025-06-22 12:21:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpiiIthC/standata-ea36f43448e.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpiiIthC/zibglmm_model1-202506220921-3-155b87.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpiiIthC/zibglmm_model1-profile-202506220921-3-3103a9.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=zibglmm_model1_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma_nu.1,sigma_nu.2,L_omega.1.1,L_omega.2.1,L_omega.1.2,L_omega.2.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.9.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,z.9.2,pi,L_Sigma.1.1,L_Sigma.2.1,L_Sigma.1.2,L_Sigma.2.2,nu.1.1,nu.2.1,nu.3.1,nu.4.1,nu.5.1,nu.6.1,nu.7.1,nu.8.1,nu.9.1,nu.1.2,nu.2.2,nu.3.2,nu.4.2,nu.5.2,nu.6.2,nu.7.2,nu.8.2,nu.9.2,C,p_control,p_treatment,RR,OR,RD,y_rep.1.1,y_rep.2.1,y_rep.3.1,y_rep.4.1,y_rep.5.1,y_rep.6.1,y_rep.7.1,y_rep.8.1,y_rep.9.1,y_rep.1.2,y_rep.2.2,y_rep.3.2,y_rep.4.2,y_rep.5.2,y_rep.6.2,y_rep.7.2,y_rep.8.2,y_rep.9.2
-29.8128,0.998789,0.142963,5,31,0,42.3512,-3.31649,-2.12854,0.131108,0.576292,1,-0.532288,0,0.846563,-1.06376,0.308761,-0.481532,0.440394,-0.990881,1.80126,-0.384817,0.945042,1.28537,-0.703607,1.20983,-0.711409,-0.17095,0.0885921,2.40802,-0.565793,-0.310188,0.0403661,0.783992,0.131108,-0.306753,0,0.487868,-0.139467,0.0404809,-0.0631325,0.057739,-0.129912,0.236159,-0.0504524,0.123902,0.168522,-0.0169549,0.495525,-0.199362,-0.218494,0.347177,0.622254,-0.157988,-0.441225,-0.374599,0.588084,0.0353428,0.117543,3.32579,3.63558,0.0821999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
-30.6331,0.994263,0.142963,5,31,0,44.5386,-2.97694,-3.59229,0.236078,0.0240636,1,0.665935,0,0.74601,1.15571,-0.324827,0.560074,-0.149256,0.167641,-1.78745,0.372892,-0.949191,-1.61326,0.67825,-1.13568,0.397838,0.0836102,0.532654,-2.21404,0.330639,0.777442,-0.874105,0.699752,0.236078,0.0160248,0,0.0179517,0.272837,-0.0766847,0.132221,-0.0352361,0.0395765,-0.421978,0.0880316,-0.224083,-0.380855,0.0306956,-0.0255926,0.0161169,-0.000890849,0.0122484,-0.0683891,0.011911,-0.00125417,-0.0415437,0.588084,0.0497999,0.0268068,0.538291,0.525573,-0.0229931,0,8,7,0,0,19,1,0,0,0,6,1,0,0,10,1,0,0
-30.0133,1,0.142963,5,31,0,36.7327,-3.22181,-3.46668,0.226926,0.248622,1,-0.377527,0,0.925998,-1.14779,0.162312,-0.712201,-0.61617,-1.44106,1.66723,-0.357219,0.858509,0.0499589,-0.613974,1.43733,-0.897137,-0.0398054,1.05425,2.25143,-0.190179,-1.14409,-1.44489,0.773538,0.226926,-0.0938616,0,0.230224,-0.260465,0.0368329,-0.161617,-0.139825,-0.327015,0.378339,-0.0810624,0.194818,0.011337,-0.0336177,0.315674,-0.139694,0.0486706,0.377974,0.361844,-0.0102546,-0.343977,-0.337338,0.588084,0.0394111,0.0313646,0.795834,0.789223,-0.00804641,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-29.1113,0.976038,0.142963,5,31,0,48.4084,-3.66754,-2.43009,0.857843,0.424261,1,0.339178,0,0.940722,0.643398,0.718429,1.23349,0.213237,1.37769,0.0147829,0.371933,-2.07555,-0.573714,-0.00215708,-1.14318,-2.18587,0.73094,1.14463,0.154267,-1.0624,0.0609083,-1.49176,0.459004,0.857843,0.1439,0,0.399112,0.551934,0.6163,1.05814,0.182924,1.18185,0.0126814,0.31906,-1.7805,-0.492157,0.0917241,-0.352875,-0.694909,0.322412,0.655084,0.063697,-0.370496,-0.274363,-0.677935,0.588084,0.0364581,0.0864468,2.37113,2.50087,0.0499887,1,13,0,0,0,11,0,0,0,1,11,0,0,0,58,4,0,0
-34.814,0.980669,0.142963,5,31,0,41.8883,-3.28165,-3.46016,0.0451884,0.501436,1,0.117445,0,0.993079,-0.411761,-0.525147,-0.258185,0.00152244,-2.47311,0.282731,-0.679278,1.94284,0.525778,0.188648,2.02216,2.3438,0.0616705,-0.124621,0.4075,0.594432,-0.161879,-0.209023,0.946683,0.0451884,0.0588909,0,0.497965,-0.0186068,-0.0237306,-0.011667,6.87968e-05,-0.111756,0.0127762,-0.0306955,0.0877938,0.0237591,0.0696911,0.976041,1.15192,0.0307995,-0.207701,0.219571,0.256003,0.0338055,-0.0731228,0.588084,0.0362464,0.0349297,0.963674,0.962359,-0.0013167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-26.8669,0.999906,0.142963,5,31,0,41.5051,-2.519,-2.82635,0.320501,0.285639,1,-0.333447,0,0.942769,-0.567813,1.13744,-0.710424,0.252782,0.897835,-0.305138,0.241417,-1.81224,-0.671693,-1.11101,-0.298128,-1.55166,0.484136,0.852503,0.577718,-0.202507,1.73237,-0.539551,0.516066,0.320501,-0.0952456,0,0.269292,-0.181985,0.364552,-0.227692,0.081017,0.287757,-0.0977972,0.0773743,-0.580824,-0.215278,-0.245105,-0.18862,-0.350185,0.106298,0.144057,0.184638,-0.0775274,0.63912,-0.0813208,0.588084,0.0776002,0.0580147,0.74761,0.732066,-0.0195855,3,0,5,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
-24.2339,0.995581,0.142963,5,31,0,32.9082,-3.0615,-3.09179,0.663312,1.09803,1,-0.197012,0,0.980401,-0.628553,-0.228773,0.13443,0.0529784,-0.2537,-0.617593,0.317373,-0.70768,-1.51301,-0.632593,-0.410402,-1.24021,-0.524016,0.904231,-1.40017,-0.904244,0.537181,-1.48292,0.748393,0.663312,-0.216325,0,1.07651,-0.416927,-0.151748,0.0891691,0.0351412,-0.168282,-0.409657,0.210517,-0.469413,-1.0036,-0.545019,-0.392311,-1.36418,-0.575567,1.02829,-1.3737,-1.04208,0.731368,-1.26907,0.588084,0.054569,0.0693094,1.27013,1.29024,0.0147405,0,8,2,0,2,19,0,0,0,0,5,0,0,1,4,0,0,0
-26.1815,0.996142,0.142963,5,31,0,34.2667,-2.3862,-3.36,0.88391,0.13695,1,0.160793,0,0.986988,0.485648,0.308727,-0.620286,0.643158,0.151855,0.112704,-0.781785,-0.292226,-0.641168,0.879689,-0.713143,-0.848808,-1.84586,-0.127903,0.799045,1.72057,-0.626629,1.17159,0.57048,0.88391,0.0220207,0,0.135168,0.429268,0.272886,-0.548276,0.568494,0.134226,0.09962,-0.691027,-0.258301,-0.566735,0.1296,-0.089596,-0.128391,-0.235339,-0.0139445,0.110487,0.215351,-0.0911354,0.144243,0.588084,0.107433,0.0339229,0.315759,0.291733,-0.0735099,0,27,4,0,0,41,0,10,1,0,6,3,0,0,28,0,2,6
-26.8352,0.986717,0.142963,5,31,0,34.6922,-2.63963,-3.70265,0.386163,0.0645439,1,-0.281686,0,0.959507,0.110039,-0.633289,-0.0157395,0.392081,-0.220493,-0.147626,-1.43948,0.256082,-0.550221,0.138563,-2.19865,-0.895885,-0.657543,0.984309,0.898976,1.21034,-0.0902827,0.444983,0.563358,0.386163,-0.0181811,0,0.0619303,0.0424931,-0.244553,-0.00607801,0.151407,-0.0851463,-0.0570079,-0.555873,0.0988896,-0.212475,0.00658063,-0.124649,-0.0551962,-0.0478503,0.0649673,0.0583578,0.101128,-0.0102471,0.0375615,0.588084,0.0708251,0.0241274,0.340662,0.324361,-0.0466977,0,7,3,4,0,0,0,0,6,0,5,0,1,0,0,1,0,4
-26.4577,0.983969,0.142963,5,31,0,40.3247,-2.86704,-3.63033,0.596264,0.21604,1,0.71299,0,0.701174,-0.00420126,0.56717,0.0504417,-0.313014,0.607798,-0.156553,1.11093,-0.195867,-0.231202,-0.376804,2.25298,0.932632,0.621423,-0.543786,-0.972487,-1.22302,0.279917,-1.00724,0.832577,0.596264,0.154034,0,0.151482,-0.00250506,0.338184,0.0300766,-0.186639,0.362409,-0.093347,0.662405,-0.116789,-0.137857,-0.0577261,0.428649,0.149046,0.0459192,0.0112483,-0.171428,-0.0141437,0.012232,-0.188191,0.588084,0.0626477,0.0265612,0.423978,0.40826,-0.0360865,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-25.8951,0.98641,0.142963,5,31,0,34.1359,-3.00483,-2.54693,0.25331,0.884731,1,-0.5698,0,0.821784,0.144314,0.809868,0.073195,0.0664959,-0.0643262,-0.114845,0.186607,0.461584,-0.658962,-1.10793,-0.0908245,0.574382,0.0787861,0.749467,1.9491,1.92461,-0.5448,-0.501912,0.590136,0.25331,-0.504119,0,0.727057,0.0365562,0.205147,0.018541,0.016844,-0.0162944,-0.0290914,0.0472692,0.116924,-0.166921,-0.878279,-0.474305,0.38071,0.0237602,0.577334,1.475,1.30523,-0.628795,-0.0327234,0.588084,0.0487055,0.0945415,1.94108,2.03934,0.045836,0,6,0,3,0,18,0,0,0,0,11,0,4,0,127,0,0,0
-31.4382,0.994289,0.142963,5,31,0,40.2948,-3.37628,-2.18523,0.255739,0.476096,1,-0.440561,0,0.897722,0.830239,-1.66333,0.00652624,-0.493464,0.689504,1.68454,-0.721027,-1.14686,0.591771,-0.436346,1.30012,-0.981295,-1.71581,-0.037556,-2.58698,-0.913391,0.154452,-2.3439,0.632736,0.255739,-0.20975,0,0.427402,0.212324,-0.425377,0.00166901,-0.126198,0.176333,0.430801,-0.184394,-0.293296,0.151339,-0.360638,0.904556,-0.420776,-0.629839,-0.160675,-1.45901,-0.23915,0.306566,-1.12591,0.588084,0.0342663,0.108679,3.17159,3.43638,0.0744124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-32.6415,0.979589,0.142963,5,31,0,49.8268,-2.59437,-3.39735,0.0381181,0.71797,1,-0.0448172,0,0.998995,0.439707,-0.370798,0.995186,-1.27461,0.19441,-1.34425,0.000643368,0.734109,0.730434,0.729724,-0.486968,1.98229,1.09132,2.03913,1.96979,1.20777,0.642301,-0.067633,0.938757,0.0381181,-0.0321774,0,0.717248,0.0167608,-0.0141341,0.0379346,-0.0485856,0.00741054,-0.0512402,2.45239e-05,0.0279828,0.0278427,0.509245,-0.337346,1.38978,0.823759,1.45631,1.45608,0.866249,0.437068,-0.0720131,0.588084,0.0695439,0.0418947,0.602421,0.585036,-0.0276492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-33.7263,0.981232,0.142963,5,31,0,45.7208,-4.18085,-2.95133,0.83104,0.373155,1,0.306878,0,0.951749,-0.438286,0.712953,-1.18381,1.34119,0.719892,1.43291,-0.129102,-0.986672,-0.569048,-0.55961,0.634262,-2.00674,-1.11801,-0.460012,-1.59792,-1.29327,-0.738214,-0.245166,0.289506,0.83104,0.114513,0,0.35515,-0.364233,0.592492,-0.983798,1.11458,0.598259,1.1908,-0.107289,-0.819964,-0.472901,-0.248935,0.3069,-0.848255,-0.243475,-0.080936,-0.403416,-0.474087,-0.375163,-0.152234,0.588084,0.0228373,0.0530137,2.32137,2.39534,0.0301764,0,9,0,2,0,23,0,0,0,0,7,2,2,0,17,0,0,2
-31.745,0.998942,0.142963,5,31,0,45.2039,-2.69008,-3.30209,0.0635547,0.390481,1,0.159384,0,0.987217,0.0136316,-0.123907,1.44739,-1.38177,0.711022,-1.59272,-0.021708,0.536454,0.0256796,1.60512,-0.132687,2.39054,0.868669,0.471155,1.53469,0.93019,0.707935,-0.442355,0.926457,0.0635547,0.0622365,0,0.385489,0.000866355,-0.00787484,0.0919884,-0.0878181,0.0451888,-0.101225,-0.00137965,0.0340942,0.00163206,0.619606,-0.0588608,1.01161,0.248866,0.225877,0.492479,0.357227,0.306289,-0.168925,0.588084,0.0636733,0.0384819,0.604365,0.588531,-0.0251914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-32.9804,0.993643,0.142963,5,31,0,44.6831,-3.33656,-4.00545,0.920913,0.287771,1,-0.481272,0,0.876571,-0.833846,-1.95807,-0.0490851,0.204064,-0.310482,2.11046,-0.308645,-1.2643,0.359357,-0.556633,0.114686,0.247553,-1.01417,0.965595,-1.78969,-1.32987,-0.87269,0.582635,0.376064,0.920913,-0.138496,0,0.252252,-0.767899,-1.80322,-0.0452031,0.187925,-0.285927,1.94355,-0.284236,-1.16431,0.330936,-0.0249273,0.300116,0.069244,-0.284089,0.286574,-0.743746,-0.292716,-0.0450371,0.0972015,0.588084,0.0505017,0.018904,0.374325,0.362269,-0.0315977,0,2,1,0,1,0,1,0,8,0,4,1,0,0,0,0,0,0
-34.3759,0.976348,0.142963,5,31,0,48.6178,-2.91274,-1.16057,0.70148,0.79444,1,0.237032,0,0.971502,0.567073,1.97178,0.132386,-0.844287,-0.161426,-1.83728,0.265588,1.25474,-2.05922,0.456367,-0.29186,-0.534673,1.32096,-1.08278,1.87765,1.44834,1.06385,-1.75708,0.949755,0.70148,0.188307,0,0.7718,0.39779,1.38317,0.0928663,-0.592251,-0.113237,-1.28881,0.186305,0.880172,-1.4445,0.459008,0.146044,-0.387731,0.860528,-0.866089,1.1032,1.16784,1.05736,-1.74388,0.588084,0.0634104,0.258941,4.08358,5.16104,0.195531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-28.1061,0.927509,0.142963,5,31,0,46.7839,-2.59768,-1.84313,0.207714,1.32353,1,0.528839,0,0.848722,-0.0829523,0.846921,1.07265,-0.934181,-0.488603,-0.828571,-0.403141,0.359641,-1.11261,-0.476127,0.780221,-1.53448,2.68529,0.820572,1.00064,-0.0520467,1.04564,-0.797266,0.771215,0.207714,0.699936,0,1.12331,-0.0172303,0.175917,0.222805,-0.194042,-0.10149,-0.172106,-0.083738,0.0747024,-0.231105,-0.592901,1.46922,-0.972911,2.36255,0.579768,0.544081,-0.340638,1.4263,-1.67434,0.588084,0.0705342,0.189314,2.684,3.07725,0.11878,0,0,0,1,0,0,0,9,0,0,0,0,22,0,0,0,43,0
-26.6998,0.992996,0.142963,5,31,0,37.1213,-3.10884,-3.35647,0.271447,0.597818,1,0.681911,0,0.731436,0.397732,-0.450192,-0.0255114,0.726499,1.80212,0.708943,0.0936724,-0.563453,-0.419892,0.0842824,-0.737925,1.65379,-2.30774,-0.82083,0.141533,0.526913,-0.751536,-0.919751,0.832613,0.271447,0.407659,0,0.437266,0.107963,-0.122203,-0.00692499,0.197206,0.489181,0.192441,0.0254271,-0.152948,-0.113979,0.198993,-0.506194,0.712747,-0.712932,0.37573,0.350894,0.268587,-0.558317,-0.573348,0.588084,0.044363,0.0404467,0.911722,0.908001,-0.00391627,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,3,4
-31.8969,0.98163,0.142963,5,31,0,39.1389,-3.13267,-2.27303,0.0920321,0.607842,1,-0.943573,0,0.331165,-0.534331,0.295777,-1.14905,-1.17127,-2.09697,-0.759725,0.393495,-0.0419074,1.73594,-0.193376,-0.722373,-1.4104,1.4566,0.0802219,-0.712365,-0.834011,0.514862,0.245941,0.624939,0.0920321,-0.573543,0,0.201296,-0.0491757,0.027221,-0.10575,-0.107795,-0.192988,-0.0699191,0.0362142,-0.00385683,0.159763,0.267536,-0.315051,0.375123,0.964984,1.21885,0.292339,-0.39357,0.127675,-0.946132,0.588084,0.0419634,0.105233,2.50774,2.68506,0.0632696,2,0,2,0,0,0,0,4,0,2,0,3,0,3,0,0,13,0
-30.8728,0.991658,0.142963,5,31,0,43.2393,-2.61168,-2.32117,0.0892507,0.681896,1,-0.955477,0,0.295064,-0.42925,0.888503,-1.78878,-0.115782,-1.73007,-0.995427,-0.346953,1.14186,1.30226,0.0647525,-0.0267717,-0.552626,0.731923,0.340958,-0.404986,-0.450235,0.394229,0.407292,0.578702,0.0892507,-0.651537,0,0.201203,-0.0383109,0.0792994,-0.15965,-0.0103336,-0.15441,-0.0888426,-0.0309658,0.101911,0.116228,0.292701,-0.584278,1.05427,0.222702,1.1958,0.567073,0.135464,-0.664641,-0.766524,0.588084,0.0686198,0.103921,1.51445,1.57411,0.0353012,0,0,0,0,0,39,3,0,6,0,0,0,0,0,78,3,0,3
-30.5975,0.994534,0.142963,5,31,0,44.9369,-2.63515,-2.59494,0.140287,0.333123,1,0.921151,0,0.389206,0.556441,-0.816306,1.01109,-0.853711,2.01888,1.46024,0.724551,-0.74652,-0.341475,-0.551264,-0.000683527,0.544066,0.18337,0.592013,0.682955,0.124021,-0.621838,1.23381,0.832263,0.140287,0.306856,0,0.129653,0.0780614,-0.114517,0.141842,-0.119765,0.283223,0.204852,0.101645,-0.104727,-0.0479045,0.0992741,-0.250577,0.380798,-0.238192,0.696263,0.53663,0.238413,-0.309698,0.0551837,0.588084,0.0674695,0.0726595,1.07692,1.08295,0.00518993,0,0,2,0,0,41,0,0,0,0,0,3,0,0,65,0,0,0
-31.9284,0.990311,0.142963,5,31,0,46.1293,-2.79379,-2.50993,0.185311,0.950923,1,-0.896261,0,0.443526,-0.677677,0.92036,1.31252,-0.928114,-0.197223,-0.33587,-1.28183,-1.66326,0.701756,-0.963343,-0.165067,0.278884,0.43699,2.85938,-0.466418,1.426,0.422766,-0.330209,0.676227,0.185311,-0.852276,0,0.421759,-0.125581,0.170553,0.243225,-0.171989,-0.0365475,-0.0622403,-0.237536,-0.308219,0.130043,0.171269,-0.854019,-1.00101,0.975313,1.37406,0.0895378,1.6939,1.59586,-0.737358,0.588084,0.0585606,0.100593,1.71776,1.79804,0.0420325,0,0,0,1,4,0,0,0,0,0,0,0,9,5,0,0,0,0
-35.7047,0.995155,0.142963,5,31,0,46.1963,-3.38129,-3.08208,0.29793,0.21707,1,0.91397,0,0.405782,-0.194833,-1.53726,-1.07486,0.980342,0.30395,-0.275977,1.91081,2.03932,-1.15962,-0.265718,0.91981,-0.188266,-0.662493,-2.04537,0.0718782,-2.1797,-1.38138,-0.668412,0.713658,0.29793,0.198395,0,0.0880831,-0.0580467,-0.457995,-0.320232,0.292074,0.0905558,-0.082222,0.569287,0.607576,-0.345487,-0.0620593,-0.223965,-0.22983,0.136141,-0.11986,-0.0484214,0.187101,0.282916,-0.28894,0.588084,0.0345377,0.0449045,1.30016,1.31427,0.0103668,0,0,0,0,0,20,5,3,6,0,0,0,0,0,27,0,5,5
