# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = zibglmm_prior_model1_model
# start_datetime = 2025-06-22 12:18:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpmkwtX8/standata-cbc11e0975.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpmkwtX8/zibglmm_prior_model1-202506220918-4-62ca7b.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpmkwtX8/zibglmm_prior_model1-profile-202506220918-4-114678.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=zibglmm_prior_model1_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma_nu.1,sigma_nu.2,L_omega.1.1,L_omega.2.1,L_omega.1.2,L_omega.2.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.9.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,z.9.2,pi,L_Sigma.1.1,L_Sigma.2.1,L_Sigma.1.2,L_Sigma.2.2,nu.1.1,nu.2.1,nu.3.1,nu.4.1,nu.5.1,nu.6.1,nu.7.1,nu.8.1,nu.9.1,nu.1.2,nu.2.2,nu.3.2,nu.4.2,nu.5.2,nu.6.2,nu.7.2,nu.8.2,nu.9.2,C,p_control,p_treatment,RR,OR,RD,y_prior.1.1,y_prior.2.1,y_prior.3.1,y_prior.4.1,y_prior.5.1,y_prior.6.1,y_prior.7.1,y_prior.8.1,y_prior.9.1,y_prior.1.2,y_prior.2.2,y_prior.3.2,y_prior.4.2,y_prior.5.2,y_prior.6.2,y_prior.7.2,y_prior.8.2,y_prior.9.2
-15.4505,0.996139,0.148689,5,31,0,30.1345,-2.98741,1.83565,0.811522,0.192067,1,-0.0678007,0,0.997699,1.10909,0.918628,1.04214,-1.79557,0.938641,2.15849,0.974028,0.932273,0.15155,0.745556,0.731342,-0.071021,-0.150444,-0.593542,2.17056,0.27593,0.122767,0.975373,0.307705,0.811522,-0.0130222,0,0.191625,0.900054,0.745487,0.845718,-1.45714,0.761728,1.75166,0.790445,0.75656,0.122986,0.128424,0.128181,-0.0271803,-0.00544643,-0.12596,0.387824,0.040191,0.0113849,0.184932,0.588084,0.063203,0.861051,13.6236,91.8508,0.797848,1,21,8,1,0,127,0,10,0,10,151,19,26,0,448,0,91,0
-13.5638,0.99818,0.148689,5,31,0,25.378,0.283837,1.29932,0.332349,1.15757,1,-0.538512,0,0.842618,1.09968,0.818092,-0.900108,-0.449126,-0.537022,-0.0671892,-0.195011,1.87081,-1.28891,-0.266856,-0.111507,-0.347382,-1.14925,-1.17736,1.53127,0.90435,0.779244,0.620389,0.0939508,0.332349,-0.623363,0,0.975385,0.365477,0.271892,-0.29915,-0.149267,-0.178479,-0.0223303,-0.0648118,0.621762,-0.428369,-0.945787,-0.61873,0.222263,-0.840991,-0.813624,1.53546,1.00365,-0.406133,1.40858,0.588084,0.569195,0.74537,1.30952,2.21555,0.176175,8,0,40,13,28,302,15,70,51,8,0,17,20,8,467,29,67,96
-18.025,0.965742,0.148689,5,31,0,28.1768,1.71558,3.37184,0.163363,0.125294,1,0.177438,0,0.984132,0.287237,0.0337593,-1.5224,1.33376,-0.310368,-1.43474,1.3895,2.4635,0.233189,-0.794561,-0.656531,0.158385,-0.205232,-0.400689,2.36157,1.23536,-0.489,0.601259,0.184705,0.163363,0.0222319,0,0.123306,0.0469238,0.00551501,-0.248704,0.217887,-0.0507025,-0.234382,0.226992,0.402444,0.0380944,-0.0915881,-0.0802035,-0.0143162,0.0043459,-0.0563074,0.259298,0.183218,-0.00552814,0.0793229,0.588084,0.84654,0.966519,1.14173,5.23313,0.119979,11,0,69,29,41,419,0,88,86,12,0,20,32,13,486,0,99,96
-16.3301,0.99462,0.148689,5,31,0,35.0761,-2.60442,-4.1209,0.348821,0.0327771,1,-0.199031,0,0.979993,-0.164616,-0.0482446,0.965087,-0.783263,0.489495,1.31461,-1.06573,-2.45378,-0.0209452,0.848682,0.915948,-0.506424,0.00569015,0.510435,-1.11332,-1.17735,0.562015,-0.581286,0.821719,0.348821,-0.00652368,0,0.0321213,-0.0574216,-0.0168287,0.336643,-0.273219,0.170746,0.458562,-0.37175,-0.85593,-0.00730612,0.0283347,0.0297362,-0.0225629,0.00529253,0.0132025,-0.0443375,-0.0308655,0.0340604,-0.018535,0.588084,0.07234,0.0159828,0.220939,0.208286,-0.0563572,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-12.2801,0.995377,0.148689,5,31,0,28.5949,2.20513,3.92983,0.357695,0.109838,1,-0.16561,0,0.986191,-0.207876,0.664044,-0.910971,1.0786,-0.727042,-1.06152,0.982045,1.8359,-0.11294,-0.623513,-0.637429,0.751794,-0.350763,-0.145086,0.877996,0.834107,-0.537367,0.516037,0.304418,0.357695,-0.0181903,0,0.108321,-0.074356,0.237525,-0.32585,0.385808,-0.260059,-0.3797,0.351272,0.656691,-0.0403981,-0.0637583,-0.0811261,0.098006,-0.057615,-0.00249077,0.114415,0.0724877,-0.0916036,0.0579521,0.588084,0.896405,0.980576,1.0939,5.83427,0.0841713,10,0,66,0,49,0,28,99,83,11,0,20,0,13,0,30,95,98
-19.1466,0.982507,0.148689,5,31,0,26.8926,-3.36634,-5.17606,0.398319,0.192204,1,0.515528,0,0.856873,1.18837,-1.79492,-0.0688463,-0.416451,0.216938,1.32952,-0.00858794,-0.162754,0.319461,0.25461,-1.94092,-0.0820565,1.12484,0.566862,-1.50776,-1.11088,0.917321,-2.06973,0.214197,0.398319,0.0990865,0,0.164694,0.473351,-0.714951,-0.0274227,-0.16588,0.0864104,0.529572,-0.00342074,-0.064828,0.127247,0.159684,-0.497511,-0.020336,0.14399,0.114855,-0.116582,-0.183807,0.134951,-0.309218,0.588084,0.036347,0.00580447,0.159696,0.15479,-0.0305425,0,0,0,1,0,25,0,4,2,1,0,0,0,0,3,0,1,1
-11.413,0.999775,0.148689,5,31,0,27.963,-3.94776,-1.99969,0.354687,0.832089,1,0.126599,0,0.991954,-0.512456,-0.341616,-0.0993742,-1.27824,1.14219,-0.225441,0.499489,-0.569492,0.525846,-0.267491,0.0506599,-0.272991,0.3318,1.40033,-1.24457,0.83208,1.35257,-1.1604,0.682616,0.354687,0.105341,0,0.825394,-0.181762,-0.121167,-0.0352468,-0.453376,0.405122,-0.0799611,0.177162,-0.201992,0.186511,-0.274769,0.00582803,-0.235794,0.139214,1.27615,-1.05101,0.739411,1.05641,-0.902394,0.588084,0.0205408,0.142317,6.92851,7.91224,0.121777,0,0,1,1,3,7,0,0,0,0,0,6,2,5,20,0,0,0
-16.5342,0.967902,0.148689,5,31,0,26.6414,-2.14373,3.0294,0.405171,0.138249,1,0.261391,0,0.965233,1.56191,1.73323,0.367586,-0.0924083,-0.899384,1.12986,1.5076,1.44028,0.978336,0.52849,-0.0821267,0.866574,-0.222459,-1.08189,1.89236,-0.85029,1.08591,0.277098,0.0995879,0.405171,0.0361371,0,0.133443,0.632839,0.702253,0.148935,-0.0374412,-0.364405,0.457786,0.610835,0.583559,0.396394,0.126966,0.0516746,0.128921,-0.0330249,-0.176872,0.293351,-0.0589847,0.196955,0.072331,0.588084,0.110529,0.953445,8.62623,164.81,0.842916,1,41,0,1,5,69,5,15,14,12,164,0,31,12,482,30,93,92
-15.0612,0.999993,0.148689,5,31,0,25.931,3.80796,-3.04417,0.39318,0.184557,1,0.278485,0,0.960441,-0.265098,-0.20665,-0.165192,0.715627,1.18215,-1.42318,-0.1592,-0.471717,-0.626343,0.0111952,0.597,-0.0589554,0.957146,1.21005,-2.13151,0.815264,-1.91117,0.562369,0.838252,0.39318,0.0513963,0,0.177256,-0.104231,-0.0812507,-0.0649502,0.28137,0.464798,-0.559564,-0.0625944,-0.185469,-0.246266,-0.0116407,0.0952007,-0.0189405,0.20644,0.275246,-0.450968,0.136328,-0.36301,0.0674915,0.588084,0.976109,0.0462475,0.0473795,0.00118683,-0.929862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-11.2673,0.998119,0.148689,5,31,0,23.1682,-1.68555,3.05963,0.545895,0.212413,1,-0.262373,0,0.964967,0.389558,0.191668,-0.488458,-0.752116,-1.17652,1.5186,0.169932,0.48088,0.742908,0.155435,-0.582961,0.572707,-1.39109,-0.657061,1.28045,-0.550273,1.19484,-0.576176,0.158052,0.545895,-0.0557313,0,0.204971,0.212658,0.104631,-0.266647,-0.410576,-0.642258,0.828993,0.0927652,0.26251,0.40555,0.0101492,-0.130172,0.144611,-0.243218,-0.0691095,0.177822,-0.122261,0.218107,-0.159503,0.588084,0.167301,0.954176,5.70335,103.639,0.786875,2,36,5,0,4,0,2,17,27,11,158,20,34,13,0,30,92,94
-10.9999,0.990715,0.148689,5,31,0,23.5412,1.54139,-3.8973,0.592693,0.315102,1,-0.0598295,0,0.998209,-0.426423,-0.384436,0.526828,0.857182,0.774978,-1.84379,-0.267026,-0.276585,-0.699884,0.30408,0.884135,-0.376196,0.608597,0.662148,-1.31037,0.555319,-1.47018,0.578009,0.616114,0.592693,-0.0188524,0,0.314537,-0.252738,-0.227853,0.312247,0.508046,0.459324,-1.0928,-0.158264,-0.16393,-0.414816,0.103684,0.285341,-0.12826,0.175266,0.19366,-0.377401,0.179703,-0.457212,0.195,0.588084,0.810845,0.0212055,0.0261523,0.00505403,-0.789639,0,0,0,0,50,0,26,0,0,0,0,0,0,0,0,0,0,0
-11.1885,0.998461,0.148689,5,31,0,18.4978,-0.47729,-1.54969,0.288582,0.744575,1,-0.307406,0,0.951579,-0.0919192,0.542185,-0.661309,0.00239944,1.76361,-1.54318,-1.06405,-0.340794,-0.621305,-0.514905,0.113649,-0.115068,0.525509,1.56762,-0.637839,1.59788,-0.43869,0.238772,0.87075,0.288582,-0.228887,0,0.708522,-0.0265262,0.156465,-0.190842,0.000692436,0.508947,-0.445334,-0.307066,-0.0983471,-0.179298,-0.343782,-0.0435762,0.0698368,0.371785,0.707028,-0.0987097,1.37568,-0.232818,0.311383,0.588084,0.384483,0.194729,0.50647,0.387126,-0.189754,0,0,0,12,24,0,0,0,0,0,0,0,8,0,0,0,0,0
-12.4432,0.99793,0.148689,5,31,0,20.3486,0.257025,0.638409,0.217255,0.523222,1,0.499193,0,0.866491,0.173361,-0.729623,0.73862,-0.0752824,-1.68567,1.52697,0.657592,0.963106,0.872469,0.681981,-0.393056,0.122838,-0.422772,-2.13033,0.202018,-1.48494,0.337651,-0.532658,0.130062,0.217255,0.261188,0,0.453367,0.0376636,-0.158514,0.160469,-0.0163555,-0.36622,0.331743,0.142865,0.209239,0.189548,0.354467,-0.368768,0.24861,-0.211334,-1.4061,0.490416,-0.501466,0.404632,-0.0136106,0.588084,0.563395,0.647981,1.15014,1.4265,0.0845861,6,124,52,17,28,313,0,0,63,11,93,13,22,2,380,0,0,72
-14.4569,0.984947,0.148689,5,31,0,28.6935,-0.425707,-0.730483,0.041615,0.195036,1,-0.479137,0,0.87774,-0.538396,0.216542,-0.778715,0.0568015,1.57937,-1.5225,-0.766,-1.09195,-0.878965,-0.685839,1.13854,-0.365585,0.25039,1.87238,-0.177407,1.47533,-0.417371,-0.121206,0.880352,0.041615,-0.0934489,0,0.171191,-0.0224054,0.00901142,-0.0324062,0.0023638,0.0657256,-0.0633589,-0.0318771,-0.0454416,-0.0365782,-0.0670968,0.174671,0.0101854,0.0375563,0.172944,0.111906,0.324144,0.0305916,0.0613891,0.588084,0.395182,0.326134,0.825274,0.740711,-0.0690488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15.7502,0.995721,0.148689,5,31,0,26.1545,-1.87064,-1.82221,0.0602466,0.688126,1,-0.296334,0,0.955084,-0.887313,-0.413217,-1.50058,-0.287126,0.970712,-0.794698,-0.217353,-0.28946,0.0672786,-0.0956653,0.582894,-0.1608,0.50312,1.63633,1.11627,3.00623,-0.368925,0.660203,0.896981,0.0602466,-0.203915,0,0.657218,-0.0534576,-0.0248949,-0.0904051,-0.0172984,0.0584821,-0.0478779,-0.0130948,-0.017439,0.00405331,0.118064,0.46735,0.200311,0.389209,0.877485,0.895685,2.02007,-0.183439,0.420178,0.588084,0.133604,0.155888,1.16679,1.1976,0.0222844,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
-15.6331,0.992997,0.148689,5,31,0,27.9595,2.90669,1.61972,1.10779,0.391599,1,0.209326,0,0.977846,1.01559,0.509703,1.70647,0.540765,-0.931191,1.03576,0.292266,0.271791,-0.0480164,0.181046,-0.582758,0.212647,-0.624202,-1.6144,-1.21192,-2.6021,0.700681,-0.691479,0.10802,1.10779,0.0819719,0,0.382924,1.12507,0.564645,1.89041,0.599055,-1.03157,1.14741,0.32377,0.301088,-0.0531922,0.152577,-0.18137,0.22131,-0.194694,-0.694523,-0.379171,-0.972446,0.290586,-0.26872,0.588084,0.919491,0.828979,0.901562,0.424412,-0.0905128,12,216,80,0,50,0,29,99,91,12,132,20,0,7,0,25,91,79
-14.8357,0.975987,0.148689,5,31,0,32.4606,2.70537,1.13151,1.24987,0.45846,1,0.151054,0,0.988526,0.88838,0.478879,1.63209,0.613439,-0.723821,0.983698,0.11864,0.414685,-0.124107,-0.140659,-0.614817,0.487878,-1.00351,-1.75906,-0.992173,-2.29567,0.654143,-0.772152,0.140216,1.24987,0.0692521,0,0.453199,1.11036,0.598539,2.0399,0.766721,-0.904685,1.2295,0.148284,0.518303,-0.155118,-0.00222461,-0.245471,0.334132,-0.412306,-0.847329,-0.381529,-1.03218,0.325175,-0.358534,0.588084,0.898426,0.748853,0.833516,0.337108,-0.149573,12,216,80,30,43,493,30,98,94,8,129,15,21,11,333,17,75,76
-15.6437,0.993922,0.148689,5,31,0,27.6001,-3.30734,-1.18299,0.0338134,0.620939,1,-0.171323,0,0.985215,-1.35846,-0.713025,-1.3434,-0.661788,-0.0569795,-1.10778,-0.480291,-0.146775,1.06507,0.673442,0.275345,-0.0493715,0.517553,1.73898,0.500297,2.21863,0.283231,0.892368,0.880008,0.0338134,-0.106381,0,0.611758,-0.045934,-0.0241098,-0.0454249,-0.0223773,-0.00192667,-0.0374579,-0.0162403,-0.00496297,0.0360137,0.556497,0.244296,0.112709,0.387019,1.0699,0.423908,1.40836,0.188883,0.43261,0.588084,0.0353425,0.247643,7.00694,8.98417,0.2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-12.7893,0.989965,0.148689,5,31,0,29.6958,2.78997,1.73013,0.392401,0.316329,1,0.136218,0,0.990679,1.14174,0.789952,1.27572,0.663138,0.142352,1.20616,0.235435,0.145359,-0.940925,-0.465059,-0.277563,0.115397,-0.502272,-1.66343,-0.334458,-2.17499,-0.598887,-0.900841,0.111582,0.392401,0.0430897,0,0.313381,0.448021,0.309978,0.500594,0.260216,0.055859,0.473297,0.0923848,0.0570389,-0.36922,-0.0965432,-0.0529442,0.0911336,-0.128828,-0.515153,-0.0528399,-0.671455,-0.181416,-0.32285,0.588084,0.938111,0.845658,0.901448,0.361469,-0.0924527,10,213,76,25,49,483,30,97,0,10,143,17,29,11,420,21,86,0
-13.5978,0.986621,0.148689,5,31,0,27.9317,-0.690959,-0.0961408,0.388446,0.312585,1,-0.0983131,0,0.995156,0.676809,-0.937886,-1.88869,-0.655853,0.799278,-1.34269,0.153875,-0.717719,-0.380515,-0.875426,-0.573584,-0.46222,0.532029,1.93011,-0.113114,1.30879,0.976415,-2.02042,0.844235,0.388446,-0.0307312,0,0.31107,0.262903,-0.364318,-0.733655,-0.254763,0.310476,-0.521562,0.059772,-0.278795,-0.147809,-0.293118,-0.149603,-0.0857411,0.185654,0.575838,0.00607603,0.402396,0.32579,-0.6168,0.588084,0.33769,0.476378,1.4107,1.78434,0.138689,0,0,21,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
-12.9649,0.997348,0.148689,5,31,0,25.3416,0.882848,0.0290603,0.718833,0.276612,1,-0.101334,0,0.994852,-0.637193,0.825719,1.88493,0.855565,-0.707611,1.34789,-0.110631,0.793708,0.386791,0.827517,0.341525,0.514428,-0.529809,-1.94936,0.15022,-1.21435,-0.978158,1.84421,0.244386,0.718833,-0.0280302,0,0.275188,-0.458035,0.593554,1.35495,0.615008,-0.508654,0.968909,-0.0795252,0.570543,0.278038,0.245584,0.0708385,0.0887297,-0.169779,-0.516608,0.00355722,-0.331075,-0.291425,0.496664,0.588084,0.692786,0.50717,0.732074,0.456352,-0.185615,10,181,0,25,0,428,19,82,76,8,87,0,18,0,248,14,45,62
-12.7206,0.985659,0.148689,5,31,0,30.5197,-0.670493,-0.787619,0.457742,0.623978,1,0.381782,0,0.924253,0.276849,-0.53479,-1.87683,-0.82377,1.043,-1.34886,0.0846934,-0.536632,-0.293605,-1.02456,-0.551226,-0.20173,0.453243,2.0537,-0.0402319,1.20566,0.855734,-1.47718,0.871232,0.457742,0.238223,0,0.576714,0.126725,-0.244796,-0.859103,-0.377074,0.477427,-0.617431,0.0387677,-0.245639,-0.134396,-0.524927,-0.445299,-0.563445,0.0651502,1.43287,-0.344533,0.715496,0.365675,-0.921856,0.588084,0.343565,0.323134,0.94053,0.912139,-0.0204319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-12.264,0.996561,0.148689,5,31,0,22.1321,-0.253274,-1.45984,0.423659,0.367786,1,-0.65633,0,0.754474,-0.47512,-0.794696,0.930558,1.51581,-0.381611,0.446096,-1.02755,0.387797,2.26282,0.0344771,0.444809,1.38129,0.0640913,-0.746609,-0.319045,0.599567,1.25604,1.03506,0.320099,0.423659,-0.241389,0,0.277485,-0.201289,-0.33668,0.394239,0.642187,-0.161673,0.188992,-0.435332,0.164293,0.958663,0.124255,0.315258,0.15866,-0.348116,-0.115056,-0.196213,0.414411,0.254923,-0.259007,0.588084,0.438867,0.19359,0.441113,0.306944,-0.245277,2,76,45,18,20,0,7,59,60,3,46,4,1,2,0,7,21,11
-12.5395,0.978611,0.148689,5,31,0,29.5769,0.50424,1.70114,0.0573577,0.431785,1,0.622658,0,0.782494,0.157122,0.41056,-1.10922,-0.860335,-0.0996984,0.0454649,0.079714,0.380947,-2.5975,0.43644,-0.515821,-1.00078,-0.697298,0.316468,0.575766,-1.31471,-0.103343,-0.868208,0.665172,0.0573577,0.268854,0,0.337869,0.00901213,0.0235487,-0.0636225,-0.0493468,-0.00571847,0.00260776,0.00457221,0.0218502,-0.148986,0.189702,-0.063899,-0.636353,-0.4669,0.0801204,0.206757,-0.422768,0.0675028,-0.99169,0.588084,0.623388,0.838731,1.34544,3.14201,0.215343,0,144,54,21,0,301,0,0,53,0,142,18,28,0,435,0,0,71
-10.9112,0.994597,0.148689,5,31,0,22.5281,-0.523813,0.0275596,0.43976,0.212831,1,0.490645,0,0.87136,-1.34356,0.690339,0.446575,-1.02888,0.0476004,-0.777294,0.461302,-0.809755,0.47829,-1.1199,1.24372,1.3784,-0.0642586,-0.191544,0.204238,-1.11092,1.68951,0.917175,0.518799,0.43976,0.104424,0,0.185452,-0.590845,0.303583,0.196386,-0.452458,0.0209327,-0.341823,0.202862,-0.356098,0.210332,-0.347988,0.302739,0.302261,-0.119357,-0.0305515,-0.0432921,-0.157851,0.228764,0.220037,0.588084,0.375867,0.506836,1.34845,1.70655,0.130969,5,94,32,0,17,156,13,34,45,5,88,11,0,5,239,14,53,65
