# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = zibglmm_prior_model2_model
# start_datetime = 2025-06-22 12:28:35 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpfaqpdQ/standata-102d7b5757fb.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpfaqpdQ/zibglmm_prior_model2-202506220928-4-79558f.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpfaqpdQ/zibglmm_prior_model2-profile-202506220928-4-05ccfe.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=zibglmm_prior_model2_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma_nu.1,sigma_nu.2,L_omega.1.1,L_omega.2.1,L_omega.1.2,L_omega.2.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.9.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,z.9.2,pi,L_Sigma.1.1,L_Sigma.2.1,L_Sigma.1.2,L_Sigma.2.2,nu.1.1,nu.2.1,nu.3.1,nu.4.1,nu.5.1,nu.6.1,nu.7.1,nu.8.1,nu.9.1,nu.1.2,nu.2.2,nu.3.2,nu.4.2,nu.5.2,nu.6.2,nu.7.2,nu.8.2,nu.9.2,C,p_control,p_treatment,RR,OR,RD,y_prior.1.1,y_prior.2.1,y_prior.3.1,y_prior.4.1,y_prior.5.1,y_prior.6.1,y_prior.7.1,y_prior.8.1,y_prior.9.1,y_prior.1.2,y_prior.2.2,y_prior.3.2,y_prior.4.2,y_prior.5.2,y_prior.6.2,y_prior.7.2,y_prior.8.2,y_prior.9.2
-20.3157,0.986272,0.125772,5,31,0,25.8428,-1.54924,-1.22439,0.0938082,0.147367,1,-0.04949,0,0.998775,-0.464899,-0.694487,0.956686,0.0960064,-1.21439,0.388841,-2.428,2.46872,-0.351854,-2.41187,-0.491583,-0.0550342,-1.37023,1.16142,-0.270823,1.97354,0.697954,0.46324,0.925541,0.0938082,-0.0072932,0,0.147187,-0.0436113,-0.0651486,0.089745,0.00900619,-0.11392,0.0364765,-0.227767,0.231586,-0.0330068,-0.351604,-0.0672894,-0.0150776,-0.20238,0.179803,-0.0426974,0.308187,0.0847247,0.0707488,0.588084,0.175536,0.227969,1.2987,1.3869,0.0524327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-14.354,0.999848,0.125772,5,31,0,30.514,-12.6448,-5.39608,0.892502,0.941188,1,0.0202267,0,0.999795,0.149333,-1.89422,-0.323713,-1.1277,1.67585,-0.104616,1.16014,-1.28732,0.663588,0.197385,-0.495031,-0.30407,0.398185,-0.131945,0.245689,-1.30764,-1.90567,0.0392983,0.0762956,0.892502,0.0190372,0,0.940996,0.13328,-1.6906,-0.288915,-1.00648,1.4957,-0.0933699,1.03543,-1.14894,0.592254,0.188581,-0.501883,-0.292291,0.353222,-0.092256,0.229201,-1.20839,-1.81773,0.0496124,0.588084,1.37247e-05,0.00882639,643.103,648.821,0.00881266,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2
-15.2308,0.988834,0.125772,5,31,0,25.0419,14.5534,11.7456,0.119762,0.333531,1,0.266611,0,0.963804,0.069322,1.81113,0.173268,1.16501,-1.77239,-0.308731,-1.33538,0.50897,-1.11983,0.0685353,0.437472,0.424199,-0.357882,0.28569,-0.28181,1.30871,2.01011,0.143332,0.902144,0.119762,0.0889232,0,0.321459,0.00830213,0.216904,0.0207508,0.139523,-0.212265,-0.0369742,-0.159928,0.0609552,-0.134113,0.0281956,0.30168,0.15177,-0.0114482,-0.0657692,-0.118044,0.301951,0.691428,-0.0535039,0.588084,1,0.99999,0.999991,0.050214,-9.37493e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-12.7618,0.999978,0.125772,5,31,0,19.8065,-11.7509,-15.2562,0.913703,0.129832,1,-0.292194,0,0.956359,0.23091,-1.64353,-0.124151,-0.979702,1.66489,0.391844,0.820973,-0.26228,1.09539,0.0458217,-0.970149,-0.188217,0.680743,-0.169462,0.0196187,-0.592678,-1.27897,0.0366922,0.119521,0.913703,-0.0379361,0,0.124166,0.210983,-1.5017,-0.113437,-0.895156,1.52121,0.358029,0.750125,-0.239646,1.00086,-0.00307033,-0.0581105,-0.0186603,0.121691,-0.0842008,-0.012429,-0.104735,-0.148854,-0.0369987,0.588084,3.1954e-05,2.47475e-07,0.00774471,0.00774447,-3.17066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-14.2016,0.998806,0.125772,5,31,0,24.1822,-6.50887,-3.37502,0.518314,0.140362,1,-0.144433,0,0.989515,-0.831213,-1.4041,-0.774146,-0.975166,0.671402,0.553365,0.749868,-0.845067,-0.898575,0.0345958,-1.63599,-0.187309,0.384382,-1.33989,0.541206,-1.19758,-0.398586,1.48363,0.0155186,0.518314,-0.020273,0,0.138891,-0.43083,-0.727766,-0.401251,-0.505442,0.347997,0.286817,0.388667,-0.43801,-0.465744,0.0216562,-0.198759,-0.0103212,0.0731566,-0.199709,0.0639501,-0.181535,-0.0382279,0.224279,0.588084,0.00197333,0.0334531,16.9526,17.5047,0.0314798,0,0,0,0,0,0,0,0,0,0,4,3,1,2,13,2,3,5
-16.729,0.995653,0.125772,5,31,0,25.0555,7.31769,-22.0982,0.326181,0.262215,1,-0.147237,0,0.989101,-0.113149,0.106988,-1.529,-2.05014,0.98778,0.237235,0.956994,-1.16365,0.31223,-0.7331,-1.63363,-0.72704,0.580669,-0.44259,1.20057,-1.91646,0.676721,0.151945,0.0774214,0.326181,-0.0386077,0,0.259357,-0.036907,0.0348974,-0.49873,-0.668716,0.322195,0.0773816,0.312153,-0.37956,0.101843,-0.185766,-0.427824,-0.129532,0.229752,-0.152925,0.302216,-0.533993,0.220438,0.0273534,0.588084,0.999244,3.27322e-10,3.2757e-10,2.47654e-13,-0.999244,12,224,80,0,51,502,30,101,98,0,0,0,0,0,0,0,0,0
-19.2479,0.995715,0.125772,5,31,0,33.2242,-22.9833,19.3653,0.459944,0.418282,1,-0.216743,0,0.976229,0.0700166,0.164476,1.56608,0.578713,-1.06043,0.354935,-0.758063,0.576545,0.205337,-0.44645,1.60636,1.08831,-0.480191,-0.0697158,-1.87871,2.06865,-1.40307,0.809261,0.976508,0.459944,-0.0906596,0,0.408339,0.0322037,0.0756495,0.720309,0.266175,-0.487737,0.16325,-0.348666,0.265178,0.0944432,-0.188651,0.641026,0.302421,-0.248547,0.0676704,-0.79933,0.913438,-0.625195,0.311837,0.588084,2.31592e-10,1,4.31793e+09,6.33979e+17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
-15.2681,0.999946,0.125772,5,31,0,31.0393,2.38194,-23.4445,0.54088,0.510678,1,-0.634024,0,0.773313,0.23904,-0.219724,0.655835,0.127648,0.790572,-1.28751,0.535274,-0.638953,-1.47991,-0.31504,-1.16976,-0.864109,-0.435402,-0.546114,-0.145836,-2.36827,-1.36521,-0.747467,0.124093,0.54088,-0.323782,0,0.394914,0.129292,-0.118844,0.354728,0.0690425,0.427604,-0.696387,0.289519,-0.345597,-0.800453,-0.201811,-0.390813,-0.553597,-0.213277,-0.471641,0.35928,-1.10858,-0.332261,0.183982,0.588084,0.906351,1.77189e-10,1.95497e-10,1.8308e-11,-0.906351,10,0,73,29,50,417,26,94,85,0,0,0,0,0,0,0,0,0
-12.4518,0.99755,0.125772,5,31,0,26.4391,7.11174,14.6559,0.322145,0.423008,1,0.600031,0,0.799977,-0.770463,-0.109028,0.0758444,-0.847221,-0.252173,-1.37381,-0.442727,0.666223,0.57025,-0.239601,0.490865,-0.913905,-0.147977,1.36799,-0.793016,2.56996,0.598324,-0.640874,0.594786,0.322145,0.253818,0,0.338396,-0.248201,-0.0351229,0.0244329,-0.272928,-0.0812363,-0.442567,-0.142622,0.21462,0.183703,-0.276638,0.138434,-0.290011,-0.265115,0.398917,-0.617052,0.757295,0.37157,-0.0721299,0.588084,0.999077,0.999999,1.00092,1387.1,0.000921875,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
-13.1859,0.999075,0.125772,5,31,0,22.3815,10.7911,2.25881,0.821284,0.45,1,0.684005,0,0.729478,-0.702487,0.456771,0.432569,-1.10216,0.452503,0.552379,-0.288291,-0.0575532,0.83599,1.18499,0.346694,-0.305611,-0.588177,1.32672,-2.47637,1.1975,-0.336409,0.192214,0.913062,0.821284,0.307802,0,0.328265,-0.576941,0.375139,0.355262,-0.905185,0.371634,0.45366,-0.236769,-0.0472675,0.686585,0.172764,0.254402,0.0328244,-0.532324,0.574798,-0.642883,0.304362,-0.128146,0.320417,0.588084,0.99994,0.898771,0.898825,0.000534873,-0.101169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-18.3588,0.981336,0.125772,5,31,0,31.0083,0.427505,-1.28035,0.0962188,0.219096,1,-0.819387,0,0.573241,0.851406,0.250769,-0.406142,0.618026,-1.15267,-0.373188,-0.778442,0.0147064,-0.846202,-1.93433,-0.249858,0.742905,-0.0445474,-1.95001,2.81297,-1.52905,-0.728587,-0.214074,0.834538,0.0962188,-0.179525,0,0.125595,0.0819213,0.0241287,-0.0390785,0.0594657,-0.110909,-0.0359077,-0.0749007,0.00141503,-0.0814206,-0.39579,-0.0764002,0.166218,-0.116546,-0.0379785,0.420291,-0.0522922,-0.094147,0.125027,0.588084,0.605115,0.219283,0.362383,0.183293,-0.385831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15.1116,0.998742,0.125772,5,31,0,24.6359,1.1734,5.95519,0.525841,0.370798,1,0.837658,0,0.546195,-0.885287,-0.359883,0.332091,-0.531742,0.856487,0.255825,0.777168,0.405035,0.336488,1.76606,0.36791,-0.789636,0.0402911,1.77701,-2.4809,1.49437,0.621032,0.791592,0.233792,0.525841,0.310602,0,0.202528,-0.46552,-0.189241,0.174627,-0.279612,0.450376,0.134523,0.408667,0.212984,0.176939,0.0827048,-0.0372681,-0.0567754,-0.157,0.625921,-0.422993,0.544042,0.251581,0.264833,0.588084,0.754178,0.997037,1.32202,109.666,0.242859,9,166,68,0,0,378,24,0,82,12,168,20,0,0,496,30,0,100
-22.3812,0.990062,0.125772,5,31,0,29.724,-2.82477,-21.6806,0.159737,0.75128,1,0.853146,0,0.521672,-1.61831,-0.49716,0.732324,-0.211815,1.4905,-1.68968,0.313585,-0.295355,-0.25444,1.87936,0.0394182,-1.30422,-0.0702337,2.26368,-1.15998,1.82501,1.41514,1.26689,0.219729,0.159737,0.640951,0,0.391922,-0.258504,-0.0794148,0.116979,-0.0338346,0.238088,-0.269904,0.050091,-0.047179,-0.0406434,-0.300696,-0.303206,-0.0417667,-0.163289,1.84253,-1.53762,0.916253,0.365317,0.333439,0.588084,0.0566586,2.43988e-09,4.30628e-08,4.06229e-08,-0.0566586,0,20,7,0,1,21,1,6,6,0,0,0,0,0,0,0,0,0
-12.2145,0.999865,0.125772,5,31,0,31.5722,-19.5706,-11.0649,0.999304,0.197292,1,0.42342,0,0.905934,1.03281,0.454683,-2.10713,1.06873,0.727613,0.390419,0.884123,-0.228623,-0.613455,-0.315812,-0.030919,0.2957,1.06407,0.556873,-0.534214,0.631759,-0.338517,-0.0308732,0.467872,0.999304,0.0835374,0,0.178734,1.03209,0.454366,-2.10566,1.06799,0.727107,0.390147,0.883507,-0.228464,-0.613028,0.0298323,0.0324567,-0.123173,0.279464,0.160315,-0.0628674,0.186774,-0.0796029,-0.0567645,0.588084,4.70195e-08,1.68494e-05,358.349,358.355,1.68024e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-14.7217,0.997692,0.125772,5,31,0,22.6789,8.30464,10.3312,0.145057,0.672495,1,-0.695088,0,0.718924,-0.300175,-0.656009,1.55905,1.61241,-0.739425,-0.51043,-0.215189,-0.398377,-0.641249,0.927219,1.00861,1.46719,1.49316,1.1121,0.50345,-0.522385,-0.96413,0.946004,0.876719,0.145057,-0.467444,0,0.483473,-0.0435423,-0.0951585,0.226151,0.233891,-0.107258,-0.0740413,-0.0312146,-0.0577872,-0.0930174,0.588601,0.794282,-0.0194218,-0.031809,0.883312,0.482002,-0.15197,-0.279912,0.757115,0.588084,0.999745,0.999933,1.00019,3.79078,0.000187606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-11.4985,0.999826,0.125772,5,31,0,22.9464,10.0548,-5.59648,0.174322,0.386929,1,0.626814,0,0.779169,0.152004,0.510973,-0.190321,0.516118,0.413703,0.886091,-2.67295,-0.944479,0.345245,0.576745,0.178897,-1.47384,-0.738269,-0.676746,-0.220105,0.380059,-0.0771099,-0.323968,0.449119,0.174322,0.242532,0,0.301483,0.0264977,0.0890739,-0.0331771,0.0899707,0.0721176,0.154465,-0.465953,-0.164643,0.0601838,0.210745,0.177862,-0.490496,-0.0974,-0.103691,0.148548,-0.533695,-0.252314,-0.0139376,0.588084,0.999955,0.00424824,0.00424843,1.93238e-07,-0.995706,12,0,80,0,0,0,30,101,0,0,0,0,0,0,0,0,0,0
-11.4212,0.991124,0.125772,5,31,0,26.8768,-2.61424,5.07083,0.330819,0.534471,1,-0.672533,0,0.740067,-0.383562,-0.589405,0.507157,0.755121,-0.844342,-0.638073,2.4437,0.937376,0.136615,-0.188374,-0.487664,0.888116,1.24197,1.51244,-0.409146,-0.744497,0.110028,0.316947,0.556575,0.330819,-0.359449,0,0.395544,-0.126889,-0.194987,0.167777,0.249808,-0.279324,-0.211087,0.808421,0.310102,0.0451948,0.0633608,0.0189688,0.168992,0.219826,0.901734,0.0675196,-1.17287,-0.293418,0.0762604,0.588084,0.0713507,0.992136,13.9051,1641.93,0.920785,1,11,4,2,0,32,4,0,0,12,167,20,34,0,496,30,0,0
-11.5802,0.995771,0.125772,5,31,0,20.965,-2.17049,3.00217,0.319182,0.644268,1,0.0165647,0,0.999863,-0.313116,0.09457,-1.03687,-0.966098,-0.70378,1.30597,0.304776,1.05461,-1.02443,-1.47629,0.682375,0.44126,1.75233,1.04633,-1.65838,-0.233711,0.681567,-0.0783664,0.193897,0.319182,0.0106721,0,0.64418,-0.0999408,0.030185,-0.33095,-0.308361,-0.224634,0.416843,0.097279,0.336613,-0.326979,-0.95434,0.440582,0.273185,1.11851,0.666514,-1.05436,-0.147299,0.450307,-0.0614149,0.588084,0.105908,0.943076,8.90464,139.862,0.837167,0,0,10,4,0,76,4,16,4,10,0,19,31,0,421,28,97,97
-12.7499,0.995973,0.125772,5,31,0,22.6986,6.61035,-3.54942,0.409961,0.454266,1,-0.00977479,0,0.999952,1.29455,-0.423212,1.24945,1.7294,0.445863,-1.33693,0.091721,-1.26049,1.2783,0.974565,-0.0806542,-0.260065,-1.82347,-1.15778,1.40991,0.292869,-0.774904,-0.0419385,0.396554,0.409961,-0.00444035,0,0.454244,0.530713,-0.1735,0.512227,0.708987,0.182786,-0.548091,0.037602,-0.516752,0.524052,0.436942,-0.0347575,-0.123681,-0.835978,-0.527894,0.646382,0.132627,-0.346399,-0.0247264,0.588084,0.998384,0.0313965,0.0314473,5.24637e-05,-0.966988,0,0,80,0,51,501,0,0,98,0,0,2,0,0,24,0,0,4
-13.2835,0.999716,0.125772,5,31,0,19.1269,-4.13718,10.5182,0.388364,0.504836,1,-0.100192,0,0.994968,-1.29226,0.412423,-0.616817,-1.77998,-0.533937,1.17638,-0.31697,0.864548,-1.51553,-1.07645,0.174056,0.29457,1.90329,1.23952,-1.65255,-0.241139,0.857065,0.125741,0.65089,0.388364,-0.0505804,0,0.502295,-0.501869,0.16017,-0.239549,-0.69128,-0.207362,0.456865,-0.1231,0.335759,-0.588577,-0.475333,0.0665671,0.17916,1.04605,0.649611,-0.889572,-0.105091,0.38677,0.139815,0.588084,0.017407,0.999958,57.4458,1.35125e+06,0.982551,0,0,0,0,0,0,0,1,0,12,0,20,0,13,0,0,100,0
-15.7041,0.993088,0.125772,5,31,0,26.4985,0.245831,-16.1572,0.412495,0.145092,1,0.0833812,0,0.996518,-0.114985,-0.733344,-0.287624,2.1262,0.939114,-0.771288,0.500684,-1.3759,0.153046,-1.43658,-1.21718,0.654668,-2.33112,-0.761744,0.320358,-1.15966,-0.536013,0.668348,0.144861,0.412495,0.0120979,0,0.144587,-0.0474309,-0.302501,-0.118643,0.877048,0.38738,-0.318153,0.20653,-0.56755,0.0631306,-0.209101,-0.18486,0.0911765,-0.311326,-0.0987767,0.0369885,-0.161615,-0.0941457,0.0984857,0.588084,0.559443,1.01962e-07,1.82256e-07,8.0294e-08,-0.559443,5,107,43,22,39,234,18,48,50,0,0,0,0,0,0,0,0,0
-14.7096,0.998613,0.125772,5,31,0,26.2492,-0.296719,11.8574,0.411585,0.316618,1,0.0420535,0,0.999115,0.0642352,0.732711,0.251564,-2.29516,-0.940752,0.823858,-0.509329,1.30602,-0.177043,1.3979,1.21718,-0.585019,2.26109,0.7931,-0.309857,1.00093,0.536878,-0.661337,0.901814,0.411585,0.0133149,0,0.316337,0.0264383,0.301573,0.10354,-0.944654,-0.3872,0.339088,-0.209632,0.537537,-0.0728682,0.443063,0.394796,-0.181714,0.684707,0.238361,-0.0870499,0.30985,0.187224,-0.211563,0.588084,0.428398,0.999991,2.33426,154117,0.571594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8.21778,0.998883,0.125772,5,31,0,22.2439,-2.08497,-0.152114,0.310791,0.481938,1,-0.068221,0,0.99767,0.51879,0.777355,1.17589,-1.43911,1.1777,-0.474622,-0.319316,-0.907141,0.367026,-0.433139,-1.09204,0.422728,0.222545,0.420877,0.190693,0.302534,-0.0219021,0.253031,0.0874548,0.310791,-0.0328783,0,0.480816,0.161235,0.241595,0.365455,-0.447262,0.366018,-0.147508,-0.0992407,-0.281931,0.114068,-0.225317,-0.550629,0.164593,0.154319,0.163644,0.107293,0.155961,0.0192944,0.109594,0.588084,0.113952,0.463478,4.06732,6.71705,0.349526,1,30,5,3,8,44,0,8,8,4,66,6,19,4,223,0,46,52
-17.3086,0.963933,0.125772,4,31,0,31.8329,0.59064,-17.1254,0.442278,0.832941,1,-0.776876,0,0.629653,0.876305,1.21063,1.51789,-0.691389,0.209226,0.764517,-1.31908,1.09425,1.59342,1.46539,0.47461,-0.40154,-0.507335,-1.79008,0.431376,1.40909,0.879405,-0.824044,0.122672,0.442278,-0.647092,0,0.524464,0.387571,0.535434,0.671331,-0.305786,0.0925362,0.338129,-0.583399,0.483962,0.704734,0.201495,-0.534471,-1.19281,0.181314,-1.07422,-0.268471,1.59258,-0.246863,-1.46327,0.588084,0.639137,2.09309e-07,3.27487e-07,1.18178e-07,-0.639137,10,0,0,19,32,357,9,76,69,0,0,0,0,0,0,0,0,0
