# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = zibglmm_model2_model
# start_datetime = 2025-06-22 12:28:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpfaqpdQ/standata-102d74253462.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpfaqpdQ/zibglmm_model2-202506220928-3-4f5562.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpfaqpdQ/zibglmm_model2-profile-202506220928-3-2d3d82.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=zibglmm_model2_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma_nu.1,sigma_nu.2,L_omega.1.1,L_omega.2.1,L_omega.1.2,L_omega.2.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.9.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,z.9.2,pi,L_Sigma.1.1,L_Sigma.2.1,L_Sigma.1.2,L_Sigma.2.2,nu.1.1,nu.2.1,nu.3.1,nu.4.1,nu.5.1,nu.6.1,nu.7.1,nu.8.1,nu.9.1,nu.1.2,nu.2.2,nu.3.2,nu.4.2,nu.5.2,nu.6.2,nu.7.2,nu.8.2,nu.9.2,C,p_control,p_treatment,RR,OR,RD,y_rep.1.1,y_rep.2.1,y_rep.3.1,y_rep.4.1,y_rep.5.1,y_rep.6.1,y_rep.7.1,y_rep.8.1,y_rep.9.1,y_rep.1.2,y_rep.2.2,y_rep.3.2,y_rep.4.2,y_rep.5.2,y_rep.6.2,y_rep.7.2,y_rep.8.2,y_rep.9.2
-28.3265,0.997794,0.105527,5,31,0,41.4591,-2.08542,-3.61134,0.595537,0.376909,1,-0.299947,0,0.953956,0.0864615,0.425579,0.276741,0.717792,0.00195899,1.37639,-1.87021,-0.336895,-1.67013,0.0108901,-0.617106,-3.21394,-0.186097,0.849427,-0.204837,0.200208,-0.402856,-0.859424,0.886515,0.595537,-0.113053,0,0.359554,0.051491,0.253448,0.164809,0.427472,0.00116665,0.819688,-1.11378,-0.200633,-0.994624,-0.0058591,-0.269996,-1.18687,-0.14806,0.305194,-0.229254,0.283418,-0.106762,-0.120197,0.588084,0.122582,0.028588,0.233214,0.210648,-0.0939944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-25.2584,0.999348,0.105527,5,31,0,35.5086,-2.42764,-3.47851,1.0542,0.418923,1,0.0151382,0,0.999885,-0.0826317,0.966162,0.423942,0.274456,-0.202576,0.448052,-1.89297,0.926621,-0.485006,-0.642571,0.422489,-2.27593,0.962289,0.827929,-0.46351,0.729454,0.282144,-0.147132,0.797647,1.0542,0.00634174,0,0.418875,-0.0871106,1.01853,0.446921,0.289332,-0.213556,0.472338,-1.99558,0.976847,-0.511295,-0.269681,0.183097,-0.95064,0.404819,0.345514,-0.191311,0.293545,0.124059,-0.0647055,0.588084,0.112715,0.0330055,0.292821,0.268684,-0.07971,0,0,0,4,0,0,0,0,3,0,0,0,1,0,0,3,0,6
-25.3732,0.982936,0.105527,5,31,0,38.7719,-2.53401,-3.58179,0.7885,0.393991,1,-0.0493283,0,0.998783,-0.176484,1.07906,0.711213,0.466568,-0.330705,0.619527,-1.40006,0.545009,-0.232401,-0.901948,0.689769,-2.33935,0.795677,0.679296,-0.303006,0.82688,0.384657,-0.254569,0.757523,0.7885,-0.0194349,0,0.393511,-0.139158,0.850839,0.560791,0.367889,-0.260761,0.488497,-1.10395,0.429739,-0.183248,-0.351496,0.25046,-0.934381,0.30404,0.273738,-0.131277,0.352596,0.140775,-0.0956591,0.588084,0.0912156,0.0296167,0.324689,0.304078,-0.0615989,0,27,0,0,2,55,0,13,5,0,5,0,0,0,10,0,4,4
-33.3617,0.989372,0.105527,5,31,0,40.6414,-3.31718,-3.25992,0.354685,0.325098,1,0.298411,0,0.954437,-1.02525,0.410315,2.13718,1.86872,0.470018,-0.350822,-1.16953,0.822983,-0.744673,-0.803773,-2.36995,-1.05878,0.920871,1.32399,-0.0194608,0.199443,-2.5634,1.22296,0.863046,0.354685,0.0970129,0,0.310286,-0.363639,0.145532,0.758023,0.662807,0.166708,-0.124431,-0.414815,0.2919,-0.264124,-0.348861,-0.695556,-0.12119,0.467023,0.456413,-0.0400726,-0.0515754,-0.715546,0.307223,0.588084,0.0374244,0.0390934,1.0446,1.04641,0.00166901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-26.6846,0.998587,0.105527,5,31,0,40.8598,-2.96729,-2.71813,0.568571,0.363064,1,-0.100131,0,0.994974,0.995867,-0.25265,-1.49052,-0.0290611,0.491124,-0.718928,-0.00759374,-0.0422687,-0.200661,0.887382,1.53977,-0.379759,-1.72911,0.0155544,0.541801,-0.491672,1.02857,-2.8415,0.762902,0.568571,-0.0363539,0,0.361239,0.566221,-0.143649,-0.847463,-0.0165233,0.279239,-0.408762,-0.00431758,-0.0240327,-0.11409,0.284354,0.565411,-0.082998,-0.623566,-0.0122354,0.221856,-0.177335,0.373097,-1.01917,0.588084,0.0565648,0.0654845,1.15769,1.16874,0.00891964,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,1,6,0
-30.4323,0.990368,0.105527,5,31,0,38.3696,-2.91839,-2.53233,0.164318,0.539071,1,0.422026,0,0.906584,1.47345,-0.587335,-0.797559,1.04036,0.540253,-0.54247,-0.428694,0.178905,0.602755,-0.830634,2.33731,-0.841805,-1.45111,0.792401,0.378326,1.38835,0.396408,-3.03864,0.867933,0.164318,0.227502,0,0.488713,0.242115,-0.0965097,-0.131053,0.17095,0.0887732,-0.0891376,-0.0704421,0.0293973,0.0990434,-0.0707284,1.00865,-0.592847,-0.47249,0.510165,0.06148,0.580977,0.234431,-1.34789,0.588084,0.0519138,0.0821162,1.58178,1.63383,0.0302023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-30.3028,0.994246,0.105527,5,31,0,42.9256,-3.11582,-2.87152,0.889851,0.812195,1,0.00809049,0,0.999967,-0.496896,-0.0288482,1.18377,-0.0046025,0.717146,1.64282,-1.23795,-0.767273,-1.28641,0.578102,-1.86675,-1.01536,1.33699,-0.48049,0.129917,-1.42678,0.556523,0.466513,0.796432,0.889851,0.00657106,0,0.812169,-0.442163,-0.0256706,1.05338,-0.00409554,0.638153,1.46187,-1.10159,-0.682759,-1.14472,0.466251,-1.51631,-0.816861,1.08583,-0.385527,0.11631,-1.16692,0.446949,0.370434,0.588084,0.0594873,0.0697117,1.17188,1.18476,0.0102244,0,0,0,0,0,81,0,0,0,0,0,0,0,0,23,0,0,0
-27.8792,1,0.105527,5,31,0,39.0776,-2.6523,-3.27737,0.344427,0.75839,1,0.826994,0,0.562211,-0.237308,0.466434,0.615891,-0.94883,0.638157,1.12917,-1.45362,-0.38701,-0.89151,0.589099,-2.64636,-1.3328,-0.387924,0.302337,-0.629532,-1.16219,0.43341,-0.610272,0.820235,0.344427,0.627184,0,0.426375,-0.0817355,0.160653,0.21213,-0.326803,0.219799,0.388917,-0.500667,-0.133297,-0.30706,0.102341,-0.835804,-0.181998,-0.760492,0.529151,0.43978,-1.40722,-0.0579313,-0.819346,0.588084,0.0691702,0.0477354,0.690116,0.674582,-0.0214348,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5
-30.3838,0.998825,0.105527,5,31,0,37.9118,-3.91963,-4.05885,0.724299,0.248879,1,-0.474547,0,0.88023,0.078251,-0.488082,-0.874058,1.23455,0.654909,-1.10478,1.39483,0.0225292,0.736632,-0.882343,2.53928,1.56034,-0.219146,0.565802,0.469071,1.30097,-0.798209,-0.983919,0.862185,0.724299,-0.118105,0,0.219071,0.0566771,-0.353517,-0.633079,0.894185,0.47435,-0.800191,1.01027,0.0163179,0.533542,-0.202538,0.613927,0.445056,-0.193815,0.0466029,0.23324,0.120268,-0.177525,-0.302548,0.588084,0.0264389,0.0177046,0.669643,0.663688,-0.00873429,0,0,1,0,0,5,0,0,0,0,8,1,0,0,10,0,0,0
-27.9403,0.999964,0.105527,5,31,0,40.4301,-2.77328,-3.32666,0.285454,0.111231,1,0.544886,0,0.83851,0.11568,0.554048,0.739881,-1.50922,1.22806,0.510438,0.265044,-0.584419,-0.348638,0.574529,-1.82411,-1.28122,0.446155,-0.633633,-0.744329,-1.67588,1.27016,0.578693,0.816191,0.285454,0.0606081,0,0.0932681,0.0330214,0.158155,0.211202,-0.430812,0.350554,0.145707,0.0756579,-0.166825,-0.0995202,0.0605964,-0.136551,-0.0746544,-0.0498587,0.0153324,-0.0384855,-0.140242,0.0830448,0.0328433,0.588084,0.0609387,0.034906,0.572806,0.557355,-0.0260327,0,12,5,0,0,0,0,4,0,0,4,2,0,0,0,0,3,0
-28.032,0.99604,0.105527,5,31,0,41.3783,-2.81168,-3.46741,0.430794,0.269257,1,0.748152,0,0.663528,0.405349,0.0375281,0.119572,-1.16989,0.118142,0.164279,-0.0894802,-1.09816,-0.904478,1.02478,-2.06311,-2.23984,0.141175,-0.187974,-0.959807,-1.69968,0.335304,0.0459187,0.850287,0.430794,0.201445,0,0.178659,0.174622,0.0161669,0.0515108,-0.503981,0.0508949,0.0707703,-0.0385476,-0.473082,-0.389644,0.264742,-0.361034,-0.376081,-0.210446,-0.00978418,-0.138385,-0.32169,-0.161314,-0.173999,0.588084,0.061481,0.0315312,0.51286,0.497,-0.0299498,0,0,0,0,0,29,0,0,4,0,0,0,0,0,9,0,0,4
-26.511,0.994172,0.105527,5,31,0,41.1125,-2.93253,-3.54495,0.209678,0.166991,1,0.736959,0,0.675938,0.015941,-0.229322,0.307812,-0.848301,0.0158206,0.112198,-0.452308,-0.871779,-0.24311,0.606415,-2.12208,-1.6728,0.137315,-0.270361,-0.482452,-1.43261,0.126941,0.221407,0.844458,0.209678,0.123066,0,0.112876,0.00334248,-0.0480839,0.0645416,-0.17787,0.00331722,0.0235254,-0.0948392,-0.182793,-0.0509749,0.0704113,-0.267753,-0.150937,-0.0888972,-0.0285702,-0.0406494,-0.21737,-0.0929575,-0.00492706,0.588084,0.0516378,0.0285265,0.552434,0.539292,-0.0231113,0,0,0,1,2,0,0,5,5,0,0,0,1,0,0,0,3,4
-28.1202,0.997542,0.105527,5,31,0,37.7899,-2.86617,-2.69326,0.383786,0.325124,1,-0.209764,0,0.977752,-0.186327,0.432913,-0.178391,0.371791,0.659408,0.103717,0.707611,1.16614,0.0747414,0.638783,2.46436,2.01931,-0.72404,1.43148,1.22254,1.47978,-0.0648133,-1.7413,0.856276,0.383786,-0.0681993,0,0.317891,-0.0715095,0.166146,-0.0684639,0.142688,0.253072,0.039805,0.271571,0.44755,0.0286847,0.215771,0.753874,0.654087,-0.255522,0.410082,0.381561,0.42215,-0.100134,-0.558639,0.588084,0.0575489,0.0662765,1.15165,1.16242,0.00872757,1,0,3,2,0,0,2,0,0,2,0,3,1,0,0,2,0,0
-29.1493,0.993715,0.105527,5,31,0,42.0055,-2.52858,-3.74685,0.137162,0.360169,1,-0.598515,0,0.801112,-0.859195,-0.250495,-1.92751,1.29,-0.495063,0.00129519,0.0869344,0.879976,0.718434,0.827404,0.162719,0.651034,-0.894287,1.07238,0.810961,1.31391,1.01764,-1.35611,0.768253,0.137162,-0.215566,0,0.288535,-0.117849,-0.0343585,-0.264382,0.176939,-0.0679039,0.000177651,0.0119241,0.120699,0.0985419,0.423949,0.100949,0.603353,-0.536114,0.416138,0.233712,0.36037,0.103933,-0.546155,0.588084,0.0744405,0.024952,0.335194,0.318181,-0.0494885,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0
-29.283,0.999408,0.105527,5,31,0,39.8285,-3.47722,-3.83823,0.311446,1.18278,1,-0.780364,0,0.625325,-0.31831,-1.44018,-2.15468,0.339015,-0.558637,0.701093,-0.300527,-1.12283,-0.46385,0.615731,-1.51424,0.519492,-0.71032,0.664917,1.11081,1.10683,-0.258109,-0.328329,0.861253,0.311446,-0.922998,0,0.739622,-0.0991365,-0.448537,-0.671068,0.105585,-0.173986,0.218353,-0.093598,-0.349702,-0.144464,0.749208,0.209315,2.373,-0.838278,1.00741,0.174475,1.09602,0.84547,0.185293,0.588084,0.0316663,0.0410543,1.29647,1.30916,0.00938797,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0
-28.047,0.980485,0.105527,5,31,0,43.0849,-2.63941,-3.32779,0.437728,0.127995,1,-0.122886,0,0.992421,1.47791,1.48701,0.0324511,0.167974,1.16481,-0.238552,-1.00648,-0.324594,-0.560295,1.16853,0.182766,0.0153193,-1.23741,2.45286,-0.35023,-0.629464,-0.417154,-1.52553,0.772883,0.437728,-0.0157287,0,0.127025,0.646922,0.650904,0.0142047,0.073527,0.50987,-0.104421,-0.440563,-0.142084,-0.245257,0.125187,-0.000172922,0.00143552,-0.159824,0.293254,-0.0407358,-0.064127,-0.0478835,-0.184968,0.588084,0.0720189,0.0349453,0.485224,0.466584,-0.0370736,0,0,0,0,0,18,0,0,0,0,0,0,0,0,20,0,0,0
-32.0187,0.980927,0.105527,5,31,0,41.6343,-4.53011,-3.54367,0.304785,0.243585,1,-0.146065,0,0.989275,-0.104941,-1.59384,-0.802182,-0.274164,-0.0575747,0.417941,1.90833,-0.859928,1.14265,-0.393204,0.569073,-0.257463,1.41127,-0.929763,-0.314163,-0.845019,1.50551,0.3471,0.929274,0.304785,-0.0355793,0,0.240972,-0.0319843,-0.485778,-0.244493,-0.0835611,-0.0175479,0.127382,0.581632,-0.262093,0.348262,-0.0910175,0.193838,-0.0335004,0.34983,-0.221998,-0.0905746,-0.271523,0.393382,0.042987,0.588084,0.0114409,0.0290893,2.54257,2.58879,0.0176484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-33.8373,0.993372,0.105527,5,31,0,48.7359,-2.22306,-3.56697,0.0942435,0.13828,1,0.175063,0,0.984557,0.966486,1.21166,0.812338,0.0964629,1.67453,-0.732476,-1.89606,0.450739,-0.33116,1.02165,-0.511254,0.772211,-1.70769,1.36085,0.672489,0.542458,-1.60809,-0.760022,0.700491,0.0942435,0.0242077,0,0.136145,0.091085,0.114191,0.0765576,0.009091,0.157814,-0.069031,-0.178691,0.0424792,-0.0312097,0.162488,-0.040273,0.124797,-0.230158,0.225808,0.0738243,0.0279535,-0.208022,-0.11149,0.588084,0.0979995,0.027781,0.283481,0.263006,-0.0702185,0,0,7,0,0,44,1,0,11,0,0,1,0,0,15,1,0,2
-29.6881,0.999799,0.105527,5,31,0,46.3996,-4.34204,-2.89339,1.05799,0.956057,1,0.630451,0,0.776229,-1.26662,-0.675919,0.0810745,1.22564,0.80555,1.01386,-0.904246,-0.245234,-0.00943197,-1.58921,0.678376,-0.294735,-2.01385,1.3938,-0.0592548,0.541793,0.0834179,-1.29508,0.933796,1.05799,0.602747,0,0.742119,-1.34007,-0.715117,0.0857762,1.29672,0.852266,1.07266,-0.956686,-0.259456,-0.00997896,-1.94284,0.0960279,-0.169861,-0.755767,1.51991,0.567129,-0.142957,-0.0859084,-0.966792,0.588084,0.0244424,0.0743241,3.04079,3.20465,0.0498817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-28.9075,0.99719,0.105527,5,31,0,37.9282,-3.47499,-3.17556,0.407124,0.301137,1,-0.722857,0,0.690998,1.49583,-0.17422,1.06704,-0.00194824,2.05226,-1.94948,0.020116,-0.000902871,1.50802,1.01964,0.442695,0.280315,0.610912,-0.334962,-0.0377153,0.466273,-1.55728,0.133721,0.813522,0.407124,-0.217679,0,0.208085,0.608988,-0.0709293,0.434419,-0.000793174,0.835526,-0.793681,0.00818971,-0.00036758,0.613951,-0.11344,0.130042,-0.173944,0.127546,-0.516436,0.416514,0.0926457,-0.32385,-0.30044,0.588084,0.0329432,0.0420112,1.27526,1.28733,0.00906802,0,0,0,0,0,9,0,0,0,0,0,0,0,0,35,0,0,0
-33.3256,0.992807,0.105527,5,31,0,44.5939,-3.28162,-3.27245,0.207068,0.0435291,1,-0.41157,0,0.911378,1.85317,0.480721,1.14115,-0.584886,1.57749,-0.313426,1.76457,-0.578435,0.48862,0.47427,1.50069,0.264797,1.34147,-2.42417,-0.697462,-0.201336,0.418778,-1.70798,0.778868,0.207068,-0.0179153,0,0.0396715,0.383732,0.0995419,0.236295,-0.121111,0.326648,-0.0649004,0.365386,-0.119775,0.101178,-0.014385,0.0509226,-0.00993909,0.0636966,-0.124432,-0.0220543,-0.0396001,0.0269764,-0.0765117,0.588084,0.0370563,0.0365661,0.986772,0.98627,-0.00049019,1,0,0,0,6,21,0,0,0,1,0,0,0,1,19,0,0,0
-33.787,0.99851,0.105527,5,31,0,47.8606,-2.86269,-3.64499,0.241451,0.507246,1,0.868801,0,0.495161,-2.11468,-0.96866,-0.239113,0.688827,-0.925311,0.532462,-1.14872,1.325,-1.46916,-0.593757,-1.65014,0.140524,-1.02064,2.74071,0.464699,0.0918647,-0.477867,1.20265,0.907576,0.241451,0.440696,0,0.251169,-0.510591,-0.233884,-0.0577341,0.166318,-0.223417,0.128564,-0.277361,0.319924,-0.354729,-1.08106,-0.841347,-0.0700809,0.0472098,0.2806,0.351372,-0.483164,0.463899,-0.345383,0.588084,0.0555008,0.0295152,0.531798,0.517559,-0.0259855,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-32.5973,0.999909,0.105527,5,31,0,49.0522,-3.14542,-3.42904,0.286433,0.0937659,1,-0.286391,0,0.958113,1.25675,-1.23049,-0.632393,1.2168,0.719635,0.848056,1.62832,-0.235547,0.730381,0.882758,-0.144225,-1.12581,-0.992132,-3.2201,0.464368,-0.608707,0.25664,0.164261,0.716358,0.286433,-0.0268537,0,0.0898383,0.359974,-0.352452,-0.181138,0.348531,0.206127,0.242911,0.466404,-0.0674682,0.209205,0.0455572,0.0200863,-0.0841583,-0.121807,-0.308613,0.0189446,-0.0984116,0.0293814,-0.00485648,0.588084,0.0430361,0.0315588,0.73331,0.724619,-0.0114773,1,0,1,0,1,0,2,3,0,0,0,0,0,0,0,1,5,0
-34.0163,0.998814,0.105527,5,31,0,45.8222,-3.91284,-3.58259,1.12652,0.0787806,1,-0.287169,0,0.95788,0.659006,-0.301149,-0.875216,1.2155,1.02111,0.518234,1.0419,0.0316586,0.500472,1.31428,-0.764466,-0.890188,-1.08847,-3.82768,0.643287,0.0603615,-0.477467,1.29938,0.810395,1.12652,-0.0226234,0,0.0754623,0.742386,-0.339251,-0.985952,1.36929,1.15031,0.583803,1.17373,0.0356642,0.563794,0.0842693,-0.0508754,-0.0473753,-0.109637,-0.311947,0.0368198,-0.0190163,-0.036747,0.0867322,0.588084,0.0368997,0.0271527,0.735851,0.728479,-0.00974701,0,5,0,2,0,10,0,0,0,0,8,0,1,0,13,0,0,0
