# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = zibglmm_prior_model1_model
# start_datetime = 2025-06-22 12:18:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpmkwtX8/standata-cbc11e0975.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpmkwtX8/zibglmm_prior_model1-202506220918-3-62ca7b.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpmkwtX8/zibglmm_prior_model1-profile-202506220918-3-114678.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=zibglmm_prior_model1_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma_nu.1,sigma_nu.2,L_omega.1.1,L_omega.2.1,L_omega.1.2,L_omega.2.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.9.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,z.9.2,pi,L_Sigma.1.1,L_Sigma.2.1,L_Sigma.1.2,L_Sigma.2.2,nu.1.1,nu.2.1,nu.3.1,nu.4.1,nu.5.1,nu.6.1,nu.7.1,nu.8.1,nu.9.1,nu.1.2,nu.2.2,nu.3.2,nu.4.2,nu.5.2,nu.6.2,nu.7.2,nu.8.2,nu.9.2,C,p_control,p_treatment,RR,OR,RD,y_prior.1.1,y_prior.2.1,y_prior.3.1,y_prior.4.1,y_prior.5.1,y_prior.6.1,y_prior.7.1,y_prior.8.1,y_prior.9.1,y_prior.1.2,y_prior.2.2,y_prior.3.2,y_prior.4.2,y_prior.5.2,y_prior.6.2,y_prior.7.2,y_prior.8.2,y_prior.9.2
-11.9346,0.992283,0.199047,4,15,0,20.7372,0.414903,2.78063,0.560453,0.605017,1,0.242819,0,0.970072,-0.292003,-0.610518,0.739952,1.57663,-0.437103,-0.0662277,-1.19329,-0.149388,1.70656,0.95462,1.36639,0.507317,1.14158,-1.55023,-0.373993,-0.505789,0.620952,0.772652,0.245325,0.560453,0.14691,0,0.58691,-0.163654,-0.342166,0.414708,0.883629,-0.244975,-0.0371175,-0.668783,-0.0837249,0.956445,0.517378,0.71226,0.406456,0.901629,-0.97406,-0.22923,-0.472158,0.342497,0.704187,0.588084,0.597258,0.932122,1.56067,9.25996,0.334864,8,124,0,19,28,297,14,63,0,12,161,0,33,10,471,28,98,0
-18.7169,0.921143,0.199047,4,15,0,27.8627,-2.84468,0.660258,0.0671782,0.0673664,1,0.0289867,0,0.99958,-1.82776,0.621624,1.7908,0.0779694,-0.891075,0.174543,1.41271,0.445326,-1.91978,1.59374,-0.727064,2.29649,0.275869,0.232775,-0.159573,0.552032,-0.70984,0.869214,0.781072,0.0671782,0.00195273,0,0.0673381,-0.122786,0.0417596,0.120303,0.00523784,-0.0598608,0.0117255,0.0949036,0.0299162,-0.128967,0.10375,-0.0477452,0.158138,0.0187287,0.0139346,-0.0104045,0.0399314,-0.0469297,0.0547824,0.588084,0.0550724,0.659202,11.9697,33.1884,0.60413,0,17,0,1,0,21,0,5,7,8,112,0,17,0,325,0,57,67
-20.1462,0.992392,0.199047,4,15,0,32.3629,-0.963778,-2.31898,1.2121,0.0485504,1,0.0871867,0,0.996192,0.351665,0.303032,-1.56806,0.242817,-1.1113,0.305681,-0.079906,-0.582723,1.05264,-3.27919,2.17792,-0.0450777,-0.577351,0.414916,-0.149174,-0.872858,1.75601,-0.35691,0.872436,1.2121,0.00423295,0,0.0483655,0.426254,0.367306,-1.90065,0.294318,-1.34701,0.370516,-0.0968541,-0.706319,1.27591,-0.157111,0.106619,-0.00881772,-0.0268961,0.0153636,-0.00592093,-0.0425545,0.0824638,-0.0128063,0.588084,0.313286,0.0896404,0.28613,0.215837,-0.223645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-13.0503,0.999768,0.199047,4,15,0,26.8132,-1.41281,-4.4049,0.104957,0.0140568,1,-0.175636,0,0.984455,0.0855656,-0.212065,-0.71202,1.06539,-0.463192,0.799265,1.17147,-0.262836,0.400215,-0.148831,0.872734,0.0640805,-0.93,0.637006,0.702387,0.620237,0.359997,-0.335978,0.340545,0.104957,-0.00246888,0,0.0138383,0.00898067,-0.0222576,-0.0747312,0.111819,-0.048615,0.083888,0.122953,-0.0275864,0.0420052,-0.00227082,0.0126007,0.00264466,-0.0154999,0.00995866,0.00774657,0.00569082,0.00563066,-0.00563745,0.588084,0.196214,0.0120716,0.0615227,0.0500553,-0.184142,0,38,0,0,8,118,0,14,0,0,0,0,0,0,4,0,0,0
-22.9592,0.944197,0.199047,4,15,0,32.362,0.493384,0.373176,0.414439,0.100083,1,0.590377,0,0.807128,1.25236,1.89556,1.48272,0.573654,1.58715,-0.228729,0.498556,-0.694577,0.361636,-1.4148,-0.020922,-0.834589,3.22323,-0.407205,-2.04858,1.22832,-0.51952,2.53215,0.672421,0.414439,0.0590868,0,0.08078,0.519026,0.785595,0.614495,0.237745,0.657775,-0.0947942,0.206621,-0.28786,0.149876,-0.0402896,0.110313,0.0201908,0.294268,0.0608853,-0.178999,0.128682,-0.0830071,0.225915,0.588084,0.617595,0.592071,0.958671,0.898687,-0.0255243,0,0,0,21,0,0,0,0,0,0,0,0,25,0,0,0,0,0
-13.911,0.999999,0.199047,4,15,0,31.4637,-3.43299,-1.29537,0.78255,0.247481,1,0.149071,0,0.988827,0.437544,0.250532,1.14601,-0.258053,1.827,0.425148,0.00832057,-0.316884,-0.340753,-2.9996,0.637615,-0.894617,1.03389,0.0742914,-0.459603,0.51772,-0.337169,0.729449,0.75727,0.78255,0.0368922,0,0.244716,0.3424,0.196054,0.896811,-0.201939,1.42972,0.332699,0.00651126,-0.247978,-0.266657,-0.717908,0.165277,-0.176648,0.243489,0.0855823,-0.0967877,0.127001,-0.0942012,0.165937,0.588084,0.0423467,0.217232,5.12986,6.27597,0.174886,0,7,0,3,0,0,0,3,0,0,44,0,5,0,0,0,19,0
-17.2068,0.967104,0.199047,4,15,0,24.8613,-2.82392,0.0931716,0.15147,0.558298,1,0.238857,0,0.971055,-0.0245812,-0.0802157,1.04805,0.140152,2.69784,-1.00784,0.995281,-0.583562,0.888224,-2.21667,0.381122,-0.535145,0.125897,0.539267,-0.953066,1.17156,0.235854,2.41558,0.743428,0.15147,0.133353,0,0.542138,-0.00372331,-0.0121502,0.158748,0.0212288,0.408641,-0.152657,0.150755,-0.0883919,0.134539,-1.20502,0.195924,-0.150361,0.0869435,0.652123,-0.651092,0.767874,0.0500456,1.42803,0.588084,0.056637,0.522116,9.21863,18.198,0.465479,0,0,0,0,4,0,4,7,6,0,0,0,0,9,0,18,60,86
-18.2913,0.994975,0.199047,4,15,0,28.5849,-1.25068,-0.459077,0.138819,0.276949,1,-0.391319,0,0.920255,-0.148445,0.536583,1.16807,0.896866,1.64623,-0.925938,1.25087,-0.302574,0.582437,-2.84834,0.429633,-0.00472772,-0.752871,0.285829,-0.89005,1.11345,0.101618,3.07782,0.592797,0.138819,-0.108375,0,0.254864,-0.0206071,0.074488,0.16215,0.124502,0.228528,-0.128538,0.173645,-0.0420031,0.0808535,-0.709851,0.0513456,-0.127794,-0.289078,-0.105563,-0.126493,0.148216,0.0586905,0.721303,0.588084,0.223301,0.388622,1.74035,2.21096,0.165321,0,0,0,0,0,0,8,0,23,0,0,0,0,0,0,12,0,52
-11.6631,0.999614,0.199047,5,31,0,26.8915,-1.06237,-0.830006,0.394231,0.620945,1,0.0408077,0,0.999167,-0.9434,0.383934,-1.3928,1.24297,0.325281,1.01101,-0.312689,0.620928,0.0624291,0.141278,-0.272911,-0.856105,-0.588637,0.429675,0.572265,-0.589997,-0.277816,-2.74168,0.0957348,0.394231,0.0253393,0,0.620428,-0.371917,0.151359,-0.549086,0.490018,0.128236,0.398572,-0.123272,0.244789,0.0246115,0.0637477,-0.159593,-0.566444,-0.33371,0.274825,0.380668,-0.373974,-0.156631,-1.69943,0.588084,0.262132,0.314395,1.19938,1.2908,0.0522631,2,60,12,11,10,179,11,27,28,5,56,1,8,8,200,7,29,10
-12.3195,0.963097,0.199047,4,15,0,25.9393,0.359525,-0.212123,0.456674,0.181121,1,-0.101388,0,0.994847,1.49976,-0.240633,-1.11883,-1.09031,-0.740847,-0.60597,0.735955,-2.07474,0.688493,-1.08601,-0.429935,-0.0676424,1.52077,-0.0669486,-0.0191976,0.115224,0.432521,0.0766355,0.0404098,0.456674,-0.0183635,0,0.180188,0.684902,-0.109891,-0.510941,-0.497915,-0.338325,-0.276731,0.336091,-0.947477,0.314417,-0.223226,-0.0730501,0.00835732,0.294047,0.00154122,0.00766856,0.00724732,0.116034,0.00116565,0.588084,0.585944,0.447462,0.763661,0.572266,-0.138481,10,139,39,10,28,257,21,45,67,4,65,12,17,9,236,13,53,42
-14.623,0.974631,0.199047,4,15,0,26.0569,-1.36696,0.9923,0.734959,0.177037,1,-0.177542,0,0.984113,0.618055,-1.12469,-1.09298,-1.1233,-1.49936,0.28294,-0.74302,1.18008,-0.124273,-1.43684,-1.21397,-0.126233,0.814831,-0.432818,1.39843,0.38371,-2.60972,-0.521626,0.584087,0.734959,-0.0314317,0,0.174225,0.454245,-0.8266,-0.803295,-0.825578,-1.10197,0.207949,-0.54609,0.867312,-0.0913357,-0.269759,-0.176153,0.0123612,0.177271,-0.0282802,0.234747,0.0902061,-0.49177,-0.0869741,0.588084,0.221875,0.728488,3.28332,9.40967,0.506613,0,23,0,0,0,0,0,39,0,0,121,0,0,0,0,0,61,0
-18.21,0.970394,0.199047,4,31,0,34.9092,1.04596,-1.06448,0.462289,0.00182589,1,0.195076,0,0.980788,-0.644994,1.12551,1.0436,0.773796,1.41262,-0.174557,0.733207,-0.865598,0.139183,1.39226,0.861112,0.132647,-1.02589,0.52737,-1.39263,0.272275,2.66318,0.659848,0.280956,0.462289,0.000356186,0,0.00179081,-0.298174,0.520309,0.482446,0.357717,0.653037,-0.0806959,0.338953,-0.400156,0.0643427,0.00226353,0.00194298,0.000609262,-0.00156156,0.00144757,-0.00255611,0.00074875,0.00446092,0.00123124,0.588084,0.732887,0.256455,0.349924,0.125707,-0.476433,0,193,65,22,47,359,27,64,70,0,47,5,10,5,122,11,35,29
-14.3984,0.978241,0.199047,5,31,0,30.351,0.617655,-1.10279,0.907528,0.00346726,1,-0.329905,0,0.944014,1.85056,0.403234,-0.707711,0.279897,-0.564954,-0.483271,0.308796,-0.421121,-0.407078,-0.75961,-0.837271,-0.808089,1.80908,-0.866551,0.187876,0.397584,0.724029,-1.12923,0.542046,0.907528,-0.00114387,0,0.00327314,1.67943,0.365946,-0.642268,0.254014,-0.512712,-0.438582,0.280241,-0.382179,-0.369435,-0.0046031,-0.00320175,-0.00183546,0.00560122,-0.00219011,0.00116774,0.000948128,0.00285155,-0.0032305,0.588084,0.632953,0.249218,0.393738,0.192493,-0.383735,11,0,38,21,0,300,0,0,0,3,0,2,6,0,114,0,0,0
-17.4944,0.987175,0.199047,4,31,0,24.9117,-0.986993,-3.78837,0.195559,0.00237549,1,0.52828,0,0.84907,-0.731157,-2.16168,-0.542759,0.998304,0.0118639,0.91266,0.0214498,-0.00785301,-0.469416,0.148512,-0.611556,1.05555,0.685184,0.754404,-1.24557,0.533029,0.4605,0.970478,0.158582,0.195559,0.00125492,0,0.00201695,-0.142985,-0.422736,-0.106142,0.195228,0.0023201,0.178479,0.0041947,-0.00153573,-0.0917986,-0.000618005,-0.00394622,0.00144788,0.00263478,0.00153649,-0.00136693,0.00110201,0.000918953,0.00136833,0.588084,0.272787,0.0221316,0.0811314,0.0603351,-0.250655,1,54,16,11,20,0,9,24,0,1,3,0,1,0,0,2,2,0
-20.087,0.970406,0.199047,4,15,0,35.3606,2.84173,2.9407,0.930483,0.000761468,1,-0.123498,0,0.992345,0.622293,1.97452,0.390909,-1.02323,-0.663847,-1.05745,0.559562,-0.617469,0.761504,-1.56374,-0.429963,-1.63956,-1.06055,0.151284,0.533698,-1.07625,-0.404696,0.569458,0.840646,0.930483,-9.40395e-05,0,0.000755639,0.579033,1.83726,0.363734,-0.952097,-0.617698,-0.983943,0.520663,-0.574544,0.708567,-0.00124014,-0.00051058,-0.00127567,-0.00070517,0.000176744,0.000502725,-0.000865874,-0.000247737,0.000358693,0.588084,0.923643,0.949822,1.02834,1.56484,0.0261785,0,0,0,0,0,434,0,0,0,0,0,0,0,0,475,0,0,0
-20.9546,0.998801,0.199047,4,15,0,31.5303,3.80812,0.223643,0.40783,0.00118742,1,-0.318966,0,0.947766,2.2318,-0.153293,0.597674,-0.545153,0.145877,-0.274205,0.388197,-0.184197,0.946389,-2.11708,-0.744487,-1.10992,-0.932157,0.0882372,-0.206453,-0.367732,-2.50829,-0.552193,0.831297,0.40783,-0.000378748,0,0.0011254,0.910193,-0.0625174,0.243749,-0.222329,0.0594931,-0.111829,0.158318,-0.075121,0.385965,-0.00322785,-0.000779786,-0.00147547,-0.000842573,4.40514e-05,-0.000128488,-0.000560874,-0.00275306,-0.000979881,0.588084,0.975946,0.555679,0.569375,0.030824,-0.420267,0,0,80,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
-20.5105,0.988241,0.199047,4,15,0,36.1975,-0.333045,-1.18721,0.0616737,0.000412653,1,0.080495,0,0.996755,-2.45543,0.794503,-0.0909107,-0.974003,-0.26145,-0.795451,-0.558035,-0.382561,-0.588379,1.70435,-0.256877,-0.346392,-0.918913,0.88765,0.556698,0.926756,1.83113,0.222673,0.183363,0.0616737,3.32165e-05,0,0.000411314,-0.151436,0.0489999,-0.0056068,-0.0600704,-0.0161246,-0.0490584,-0.0344161,-0.0235939,-0.0362875,0.000619464,-7.92665e-05,-0.000145496,-0.000410315,0.000356418,0.000202556,0.000362652,0.000740461,7.20448e-05,0.588084,0.417553,0.233758,0.559827,0.425543,-0.183796,0,97,35,14,24,205,10,0,43,0,36,3,6,5,107,9,0,24
-17.5859,0.9943,0.199047,5,31,0,28.8631,-0.00924958,-0.149968,0.0670353,0.00158855,1,-0.196494,0,0.980505,-2.82729,0.840266,0.172178,-0.824561,-0.612292,0.473968,0.204908,0.0658843,-1.1547,-0.823104,0.442148,-0.273061,-0.499135,-1.4227,0.853707,-0.900293,0.642619,0.127443,0.380258,0.0670353,-0.000312141,0,0.00155758,-0.189528,0.0563275,0.011542,-0.0552747,-0.0410452,0.0317726,0.0137361,0.00441658,-0.0774054,-0.000399538,0.000426399,-0.000479059,-0.000520065,-0.00202485,0.00118177,-0.00146624,0.000980366,0.00055893,0.588084,0.497689,0.462578,0.929451,0.868727,-0.0351114,5,107,0,0,26,248,0,0,46,8,69,0,0,9,231,0,0,44
-18.9856,0.977006,0.199047,4,31,0,30.5678,3.91823,1.56609,0.457246,0.00972607,1,0.868196,0,0.496222,0.0577157,-0.791901,-0.523659,0.0978139,1.38403,-0.922841,-1.14022,-0.544981,1.6455,-0.596409,-0.301451,-0.248703,0.42061,1.46949,-1.1468,-1.09267,-1.29098,1.05543,0.623457,0.457246,0.00844414,0,0.00482629,0.0263902,-0.362093,-0.239441,0.044725,0.632841,-0.421965,-0.521361,-0.24919,0.752396,-0.00239108,-0.00814181,-0.00562216,0.00285594,0.0187791,-0.0133274,-0.0149017,-0.0108325,0.0189886,0.588084,0.97777,0.827221,0.846029,0.108853,-0.150548,11,218,0,0,0,496,29,0,98,9,138,0,0,0,414,24,0,83
-14.237,0.994132,0.199047,5,31,0,25.5591,2.09965,-2.465,0.370663,0.0115099,1,0.856118,0,0.51678,-0.26041,-0.165177,0.13769,0.834354,0.277902,0.0736015,-0.410279,-0.404672,0.218781,-0.129662,0.557202,-0.80935,-0.859481,0.190608,-0.0894984,0.206375,-2.04408,0.146087,0.113045,0.370663,0.00985387,0,0.00594811,-0.0965244,-0.061225,0.0510366,0.309264,0.103008,0.0272814,-0.152075,-0.149997,0.0810942,-0.00333729,0.00168667,-0.00345733,0.00310933,0.00387217,0.000192914,-0.0028153,-0.016146,0.00302479,0.588084,0.886096,0.0783529,0.0884248,0.0109281,-0.807744,11,0,72,28,47,446,28,85,85,0,0,1,3,0,47,3,10,7
-19.4928,0.953362,0.199047,4,31,0,34.066,0.374221,-0.991372,0.610236,0.0168508,1,0.825117,0,0.564961,0.214159,0.248113,1.59052,1.25105,-0.617341,0.743346,-0.437585,-1.05113,-0.20243,-0.109018,0.75642,-1.17329,-2.7267,0.131241,0.759369,1.51611,-0.692036,1.07395,0.943721,0.610236,0.0139039,0,0.00952007,0.130688,0.151407,0.97059,0.763434,-0.376724,0.453616,-0.26703,-0.641437,-0.12353,0.00193979,0.0106509,0.0109446,-0.00856391,-0.00733404,0.0175647,0.00834933,-0.0212031,0.0074095,0.588084,0.587157,0.270651,0.460951,0.260918,-0.316507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17.267,0.958664,0.199047,5,31,0,36.3766,-3.93967,-2.10947,0.0589287,0.0548187,1,-0.500171,0,0.865927,-0.0972791,0.166796,-0.107248,-0.661957,-1.48808,-1.41888,0.680192,-0.721345,-0.379902,-0.0170615,0.0632555,-0.301791,2.07465,1.58652,-0.473213,-1.92763,-0.330057,0.218014,0.569247,0.0589287,-0.0274187,0,0.0474689,-0.00573254,0.00982908,-0.00631996,-0.0390083,-0.0876906,-0.083613,0.0400828,-0.042508,-0.0223871,0.00185738,-0.00157066,-0.0113851,0.116631,0.116112,0.016441,-0.110153,0.00411088,0.0207653,0.588084,0.0191277,0.108285,5.66118,6.22721,0.0891577,0,0,1,0,1,0,0,2,0,1,0,3,5,1,0,0,10,0
-9.86114,0.999263,0.199047,4,15,0,23.902,1.6602,0.666231,0.270008,0.36167,1,-0.386002,0,0.922498,-0.462996,-0.904654,-0.303714,0.354283,0.445991,1.00546,-0.838391,0.697276,0.366215,-0.750508,-0.212171,-0.01162,-1.56277,-0.783737,-0.116885,2.2387,0.443662,-0.246989,0.597557,0.270008,-0.139605,0,0.33364,-0.125012,-0.244264,-0.0820052,0.0956592,0.120421,0.271481,-0.226372,0.18827,0.0988808,-0.185763,0.0555059,0.0385232,-0.57086,-0.323748,-0.179364,0.863963,0.0506797,-0.133531,0.588084,0.837488,0.657383,0.784946,0.372319,-0.180105,10,170,63,23,45,448,27,0,0,11,116,9,21,8,321,23,0,0
-9.62657,0.998474,0.199047,4,31,0,16.7061,1.91943,1.31921,0.831472,0.702011,1,-0.142335,0,0.989818,-0.366608,0.721925,0.60354,0.875729,-0.738783,-1.09863,0.43783,1.61837,0.0623642,0.183393,0.535297,-0.175521,-1.12743,0.997605,0.274619,-0.099456,1.02749,-0.741457,0.150664,0.831472,-0.0999209,0,0.694863,-0.304825,0.600261,0.501826,0.728144,-0.614277,-0.913482,0.364044,1.34563,0.0518541,0.164065,0.299823,-0.182269,-0.870911,0.767019,0.300599,-0.112857,0.552253,-0.521442,0.588084,0.848685,0.771955,0.90959,0.603541,-0.0767299,11,210,74,28,44,367,25,97,0,10,144,16,23,12,413,23,88,0
